training/entropy_loss,training/kl_mean,training/learning_rate,training/policy_dist_max_loc,training/policy_dist_max_std,training/policy_dist_mean_loc,training/policy_dist_mean_std,training/policy_dist_min_loc,training/policy_dist_min_std,training/policy_loss,training/sps,training/total_loss,training/v_loss,training/walltime,training_transitions
0.004005859140306711,0.003651856444776058,9.999999747378752e-05,2.1981096267700195,1.3141368627548218,-0.1176127940416336,0.21886034309864044,-3.080503463745117,0.021720625460147858,0.007566814310848713,7842.793675873622,104.87602233886719,104.86444854736328,17.063234329223633,44800
0.004134937655180693,0.004095456562936306,9.999999747378752e-05,1.9917962551116943,1.1165032386779785,-0.10048280656337738,0.20900927484035492,-2.6854984760284424,0.024180671200156212,0.006816435139626265,8081.617651486231,92.45744323730469,92.44649505615234,17.459194660186768,48000
0.003865715116262436,0.003386470954865217,9.999999747378752e-05,2.0493814945220947,0.9870278835296631,-0.12605202198028564,0.22187073528766632,-2.7864365577697754,0.02375681698322296,0.0030550379306077957,9448.838551801236,81.16719818115234,81.1602783203125,17.797860622406006,51200
0.004404610954225063,0.0021621498744934797,9.999999747378752e-05,1.9230482578277588,1.0533466339111328,-0.12367184460163116,0.20574064552783966,-2.715376853942871,0.02316664531826973,0.004647567868232727,8159.836776183719,104.758544921875,104.74949645996094,18.190025329589844,54400
0.0038881218060851097,0.0028409301303327084,9.999999747378752e-05,1.9208369255065918,1.036217451095581,-0.13640400767326355,0.2257632315158844,-2.5274147987365723,0.023867107927799225,0.004397709388285875,8074.9273533018,73.0348892211914,73.02659606933594,18.586313724517822,57600
0.0043904101476073265,0.004616713151335716,9.999999747378752e-05,1.9113630056381226,1.0507357120513916,-0.14273878931999207,0.20671552419662476,-2.726118326187134,0.02237025275826454,0.007549913600087166,9359.31522849542,94.81982421875,94.80787658691406,18.928219079971313,60800
0.004011294338852167,0.0042993756942451,9.999999747378752e-05,1.9699597358703613,1.0373085737228394,-0.12076447904109955,0.21916857361793518,-2.9535391330718994,0.023561207577586174,0.008608480915427208,8054.081715928894,67.18998718261719,67.1773681640625,19.325533151626587,64000
0.003958947956562042,0.016065482050180435,9.999999747378752e-05,1.977085828781128,1.1654189825057983,-0.12831611931324005,0.22090932726860046,-2.367398500442505,0.023445937782526016,0.023887109011411667,7603.120153084635,72.08729553222656,72.0594482421875,19.746412992477417,67200
0.004420033656060696,0.007225506938993931,9.999999747378752e-05,1.936950445175171,1.035076379776001,-0.11487673223018646,0.2035553902387619,-2.2919089794158936,0.021189488470554352,0.02000674046576023,9786.121146676913,60.56400680541992,60.539581298828125,20.07340669631958,70400
0.0042572543025016785,0.01426466554403305,9.999999747378752e-05,1.9284346103668213,1.0731043815612793,-0.10517275333404541,0.20726005733013153,-2.417407989501953,0.022356253117322922,0.015255831182003021,9379.604221801834,46.997161865234375,46.9776496887207,20.4145724773407,73600
0.0041626738384366035,0.02034972608089447,9.999999747378752e-05,1.934112787246704,1.0666700601577759,-0.10608339309692383,0.2114047408103943,-2.7427806854248047,0.02391662821173668,0.02408372424542904,9554.468081471336,44.64098358154297,44.61273956298828,20.749494314193726,76800
0.004195335321128368,0.014272928237915039,9.999999747378752e-05,2.101430654525757,1.2286499738693237,-0.1316492259502411,0.2113262265920639,-3.247408390045166,0.021607428789138794,0.016171596944332123,7856.055797553589,30.993419647216797,30.973052978515625,21.15682339668274,80000
0.004001965746283531,0.020092399790883064,9.999999747378752e-05,1.962799310684204,1.1259963512420654,-0.11323841661214828,0.2247506082057953,-2.934845209121704,0.021784700453281403,0.031988102942705154,7660.007259494986,24.46286392211914,24.4268741607666,21.574577569961548,83200
0.004099888727068901,0.039997398853302,9.999999747378752e-05,2.0572509765625,1.1241192817687988,-0.12379524856805801,0.21712420880794525,-2.6160504817962646,0.023434791713953018,0.03611014783382416,7825.139283074046,22.299110412597656,22.258901596069336,21.983515977859497,86400
