training/entropy_loss,training/kl_mean,training/learning_rate,training/policy_dist_max_loc,training/policy_dist_max_std,training/policy_dist_mean_loc,training/policy_dist_mean_std,training/policy_dist_min_loc,training/policy_dist_min_std,training/policy_loss,training/sps,training/total_loss,training/v_loss,training/walltime,training_transitions
0.0044920663349330425,0.16398748755455017,9.999999747378752e-05,1.9798104763031006,0.9735468626022339,-0.1392756551504135,0.190707266330719,-2.4948301315307617,0.023396072909235954,0.1124987006187439,270.322605138734,153.68357849121094,153.56658935546875,11.837707757949829,3200
0.003435008227825165,0.03564854711294174,9.999999747378752e-05,1.8203251361846924,1.0040078163146973,-0.10503804683685303,0.23196333646774292,-2.5236568450927734,0.028156761080026627,0.04518645629286766,8051.168434950413,120.523681640625,120.47505187988281,12.2351655960083,6400
0.003899221308529377,0.02553074061870575,9.999999747378752e-05,1.8697316646575928,1.082929253578186,-0.12660527229309082,0.21325278282165527,-2.842106819152832,0.02795075997710228,0.03417858108878136,7879.452550180846,140.3077392578125,140.2696533203125,12.641285181045532,9600
0.004044787958264351,0.01907108724117279,9.999999747378752e-05,1.9815376996994019,0.9801337122917175,-0.1388324648141861,0.21356141567230225,-2.7248623371124268,0.025838714092969894,0.026937175542116165,8159.092721737524,154.14105224609375,154.11007690429688,13.033485651016235,12800
0.0038704718463122845,0.018527397885918617,9.999999747378752e-05,1.8709681034088135,1.0472586154937744,-0.12383365631103516,0.21643862128257751,-2.5878095626831055,0.027112992480397224,0.025401465594768524,7905.442195702764,138.49798583984375,138.46871948242188,13.438270092010498,16000
0.003869950771331787,0.008569701574742794,9.999999747378752e-05,1.8637917041778564,1.0440659523010254,-0.13933546841144562,0.22106152772903442,-2.6113429069519043,0.02683958038687706,0.010959653183817863,7911.737888446262,141.86631774902344,141.85147094726562,13.842732429504395,19200
0.003760281018912792,0.004481726326048374,9.999999747378752e-05,1.9447492361068726,1.107285737991333,-0.14123591780662537,0.2253323495388031,-2.918560266494751,0.026781141757965088,0.00874265842139721,7797.372249204099,122.11653137207031,122.1040267944336,14.253127098083496,22400
0.003960851579904556,0.0063388110138475895,9.999999747378752e-05,1.9132201671600342,1.0336787700653076,-0.13224069774150848,0.21734806895256042,-2.486475944519043,0.02431594580411911,0.010535841807723045,8011.138189399596,147.86785888671875,147.85336303710938,14.652570962905884,25600
0.004031437449157238,0.002951303031295538,9.999999747378752e-05,2.0236663818359375,1.058279275894165,-0.13549217581748962,0.21496644616127014,-2.306577682495117,0.02518102526664734,0.00684643117710948,7829.955365815384,139.56373596191406,139.5528564453125,15.06125783920288,28800
0.003955988213419914,0.002747791586443782,9.999999747378752e-05,1.8261874914169312,1.022383213043213,-0.13402944803237915,0.21392366290092468,-2.584980010986328,0.025586795061826706,0.001569208805449307,8094.5531214794555,140.51849365234375,140.51296997070312,15.45658540725708,32000
0.003899114206433296,0.0022283243015408516,9.999999747378752e-05,1.9383105039596558,0.9995296597480774,-0.14575138688087463,0.2184683084487915,-2.3669610023498535,0.02359580807387829,0.004212889354676008,7625.781965532837,116.2381820678711,116.23007202148438,15.876214504241943,35200
0.004013347439467907,0.0017956731608137488,9.999999747378752e-05,1.9151438474655151,1.0146582126617432,-0.1415819525718689,0.2154233455657959,-2.450127601623535,0.024685848504304886,0.004830333404242992,7774.293078781068,111.67420959472656,111.66535949707031,16.287827491760254,38400
0.004085997119545937,0.03291701152920723,9.999999747378752e-05,1.8241446018218994,1.0121021270751953,-0.13119357824325562,0.2122480869293213,-2.24863862991333,0.022341346368193626,0.021956520155072212,9283.823932224586,110.34525299072266,110.3192138671875,16.63251304626465,41600
0.004198727663606405,0.00936555303633213,9.999999747378752e-05,1.8497865200042725,0.9856976270675659,-0.13221049308776855,0.2089124321937561,-2.359067916870117,0.02372431755065918,0.010760178789496422,8132.835409396607,94.88398742675781,94.8690185546875,17.02597975730896,44800
0.003698268672451377,0.0055386065505445,9.999999747378752e-05,1.8562686443328857,0.9330835342407227,-0.14426295459270477,0.22751206159591675,-2.617403268814087,0.024898819625377655,0.005362072493880987,7970.372657750371,69.21310424804688,69.20404052734375,17.42746663093567,48000
0.004219246096909046,0.005080744624137878,9.999999747378752e-05,1.820556879043579,1.0319557189941406,-0.14824002981185913,0.20894169807434082,-2.4366674423217773,0.022095710039138794,0.009321545250713825,9333.132695166743,88.01255798339844,87.9990234375,17.770331144332886,51200
0.0039235432632267475,0.003452301025390625,9.999999747378752e-05,1.8181250095367432,1.018630027770996,-0.1314997375011444,0.2181849628686905,-2.3974084854125977,0.023015761747956276,0.006974690593779087,8386.684304287704,66.80224609375,66.79135131835938,18.151888370513916,54400
0.004044750705361366,0.005243578925728798,9.999999747378752e-05,1.8112993240356445,1.0044105052947998,-0.16150698065757751,0.21482433378696442,-2.624497890472412,0.023504085838794708,0.009108864702284336,7942.46015683991,78.1629867553711,78.14983367919922,18.554786205291748,57600
0.004008336924016476,0.009265439584851265,9.999999747378752e-05,1.906862497329712,0.9409323930740356,-0.1461644321680069,0.21292200684547424,-2.5399420261383057,0.023018544539809227,0.015750903636217117,9467.614243562062,64.2918472290039,64.27207946777344,18.892780542373657,60800
0.003791971132159233,0.0039312876760959625,9.999999747378752e-05,1.8280961513519287,0.9990848302841187,-0.13251091539859772,0.22280102968215942,-2.4654507637023926,0.022995486855506897,0.005687654949724674,9280.575734569105,62.534156799316406,62.524681091308594,19.237586736679077,64000
0.003930449951440096,0.008817777968943119,9.999999747378752e-05,1.8695383071899414,1.071925401687622,-0.14070957899093628,0.21842335164546967,-2.3052496910095215,0.023103628307580948,0.012900037690997124,8067.409146945098,47.50941467285156,47.492584228515625,19.634244441986084,67200
0.0039645531214773655,0.010081143118441105,9.999999747378752e-05,1.9174199104309082,1.0166921615600586,-0.13939568400382996,0.22063829004764557,-2.7318692207336426,0.02128145843744278,0.015064599923789501,7571.7231800647405,37.948089599609375,37.92906188964844,20.056869506835938,70400
0.0043809725902974606,0.007699565030634403,9.999999747378752e-05,1.9027339220046997,0.9939857721328735,-0.12790447473526,0.20217543840408325,-2.3506202697753906,0.021786047145724297,0.01599457859992981,9492.523185360531,50.2144775390625,50.19409942626953,20.39397692680359,73600
0.00415654294192791,0.01740892603993416,9.999999747378752e-05,1.8922051191329956,1.043167233467102,-0.12591233849525452,0.2138732224702835,-2.698431968688965,0.021800458431243896,0.023506158962845802,9359.165122120276,32.5798225402832,32.552162170410156,20.7358877658844,76800
0.004221617244184017,0.028779229149222374,9.999999747378752e-05,1.9220473766326904,0.9991892576217651,-0.13480524718761444,0.2118903398513794,-2.729267120361328,0.022311486303806305,0.03345339000225067,7956.910778767221,38.11638641357422,38.078712463378906,21.13805389404297,80000
0.004096903372555971,0.03151336684823036,9.999999747378752e-05,2.0685739517211914,1.0622339248657227,-0.14577284455299377,0.21390996873378754,-2.582749366760254,0.02235380932688713,0.033024199306964874,7680.3413237625955,23.588462829589844,23.551342010498047,21.554702043533325,83200
0.004211000166833401,0.028246410191059113,9.999999747378752e-05,1.9497272968292236,0.9715769290924072,-0.13402803242206573,0.20776323974132538,-2.622394323348999,0.02139109931886196,0.03574471175670624,8988.789473120238,20.82809066772461,20.78813362121582,21.910701036453247,86400
0.0041715409606695175,0.10160711407661438,9.999999747378752e-05,1.9203577041625977,0.9916800260543823,-0.1151151955127716,0.2077917754650116,-2.5415425300598145,0.02161920815706253,0.029250992462038994,7546.367370713841,20.18629264831543,20.152870178222656,22.33474612236023,89600
0.004046753980219364,0.05735086277127266,9.999999747378752e-05,1.9834015369415283,1.0555884838104248,-0.12487716227769852,0.21246829628944397,-2.266117572784424,0.024379460141062737,0.03151634335517883,9129.743455443962,23.34524917602539,23.3096866607666,22.685248851776123,92800
0.003858670126646757,0.028108544647693634,9.999999747378752e-05,1.9965112209320068,1.095249891281128,-0.11862875521183014,0.2185577154159546,-2.4725961685180664,0.02396126464009285,0.02635113336145878,7775.779387057529,19.233890533447266,19.20368194580078,23.09678316116333,96000
0.004163837060332298,0.01808621920645237,9.999999747378752e-05,2.12143611907959,1.0082930326461792,-0.12309153378009796,0.2049264907836914,-2.5607709884643555,0.024542970582842827,0.012626213021576405,7875.213019258279,20.265695571899414,20.248905181884766,23.503121376037598,99200
0.004006193485110998,0.026035146787762642,9.999999747378752e-05,2.004413366317749,0.9697926044464111,-0.12294910103082657,0.21249526739120483,-2.5505077838897705,0.025682922452688217,0.026579953730106354,8219.144648249314,14.479018211364746,14.448432922363281,23.89245629310608,102400
0.004139288328588009,0.046282388269901276,9.999999747378752e-05,2.036688804626465,1.0554225444793701,-0.10539472103118896,0.21239997446537018,-2.216719627380371,0.023939236998558044,0.025073666125535965,7830.905587039054,27.776432037353516,27.74721908569336,24.301093578338623,105600
0.004276442341506481,0.021219540387392044,9.999999747378752e-05,2.0832176208496094,1.036687970161438,-0.13298453390598297,0.20593690872192383,-2.62018084526062,0.025882843881845474,0.02162722498178482,7741.116799868961,20.814552307128906,20.788650512695312,24.714470624923706,108800
