phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
upstream,55,2.75,pi_0,16,16,13,13,13,0.11873635649681091,0.11909668892621994,1.8032211065292358,1.9114224910736084,-0.01525857113301754,0.12402769923210144,-0.046567917267783025,0.1839978102934829
upstream,55,2.75,pi_1,16,16,13,13,13,0.11873635649681091,0.11909668892621994,1.8032211065292358,1.9114224910736084,-0.01525857113301754,0.12402769923210144,-0.046567917267783025,0.1839978102934829
upstream,55,2.75,pi_2,16,15,13,12,12,0.11873635649681091,0.11909668892621994,1.8032211065292358,1.9114224910736084,-0.01525857113301754,0.12402769923210144,-0.046567917267783025,0.1839978102934829
upstream,55,2.75,pi_3,16,16,13,13,13,0.11873635649681091,0.11909668892621994,1.8032211065292358,1.9114224910736084,-0.01525857113301754,0.12402769923210144,-0.046567917267783025,0.1839978102934829
upstream,55,2.75,pi_4,16,16,13,13,13,0.11873635649681091,0.11909668892621994,1.8032211065292358,1.9114224910736084,-0.01525857113301754,0.12402769923210144,-0.046567917267783025,0.1839978102934829
upstream,55,2.75,union,16,16,13,13,13,0.11873635649681091,0.11909668892621994,1.8032211065292358,1.9114224910736084,-0.01525857113301754,0.12402769923210144,-0.046567917267783025,0.1839978102934829
upstream,56,2.8000000000000003,pi_0,16,16,15,15,16,0.11827728152275085,0.11917642503976822,0.7132146954536438,1.9474785327911377,-0.024382641538977623,0.10341272503137589,-0.15021875348760716,0.17598646888089894
upstream,56,2.8000000000000003,pi_1,16,16,15,15,16,0.11827728152275085,0.11917642503976822,0.7132146954536438,1.9474785327911377,-0.024382641538977623,0.10341272503137589,-0.15021875348760716,0.17598646888089894
upstream,56,2.8000000000000003,pi_2,16,15,15,14,15,0.11866495013237,0.11917642503976822,1.7783551216125488,1.9474785327911377,-0.024382641538977623,0.10222780704498291,0.05881203347612859,0.17598646888089894
upstream,56,2.8000000000000003,pi_3,16,16,15,15,16,0.11827728152275085,0.11917642503976822,0.7132146954536438,1.9474785327911377,-0.024382641538977623,0.10341272503137589,-0.15021875348760716,0.17598646888089894
upstream,56,2.8000000000000003,pi_4,16,16,15,15,16,0.11827728152275085,0.11917642503976822,0.7132146954536438,1.9474785327911377,-0.024382641538977623,0.10341272503137589,-0.15021875348760716,0.17598646888089894
upstream,56,2.8000000000000003,union,16,16,15,15,16,0.11827728152275085,0.11917642503976822,0.7132146954536438,1.9474785327911377,-0.024382641538977623,0.10341272503137589,-0.15021875348760716,0.17598646888089894
upstream,57,2.85,pi_0,31,31,26,26,27,0.11720582842826843,0.1192004606127739,0.5750827789306641,1.892030954360962,-0.0630750060081482,0.11603948473930359,-0.36577713932330863,0.20192991669451746
upstream,57,2.85,pi_1,31,31,26,26,27,0.11720582842826843,0.1192004606127739,0.5750827789306641,1.892030954360962,-0.0630750060081482,0.11603948473930359,-0.36577713932330863,0.20192991669451746
