phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
upstream,58,2.9000000000000004,union,28,28,28,28,28,0.1172557845711708,0.23358535766601562,0.5721391439437866,1.4863018989562988,-0.008331864140927792,3.623720645904541,-0.3585267406998257,36.65415776040218
upstream,59,2.95,pi_0,28,27,28,27,27,0.12014257907867432,0.31024977564811707,0.6949143409729004,2.222789764404297,0.2009717971086502,3.57002854347229,0.5285526786425357,44.07179060896492
upstream,59,2.95,pi_1,28,27,28,27,27,0.12014257907867432,0.31024977564811707,0.6949143409729004,2.1908891201019287,0.2009717971086502,3.57002854347229,0.5285526786425357,44.07179060896492
upstream,59,2.95,pi_2,28,27,28,27,27,0.12014257907867432,0.31024977564811707,0.6949143409729004,2.1908891201019287,0.2009717971086502,3.57002854347229,0.5285526786425357,44.07179060896492
upstream,59,2.95,pi_3,28,27,28,27,27,0.12014257907867432,0.31024977564811707,0.6949143409729004,2.1908891201019287,0.2009717971086502,3.57002854347229,0.5285526786425357,44.07179060896492
upstream,59,2.95,pi_4,28,27,28,27,27,0.12014257907867432,0.31024977564811707,0.6949143409729004,2.1908891201019287,0.2009717971086502,3.57002854347229,0.5285526786425357,44.07179060896492
upstream,59,2.95,union,28,28,28,28,28,0.12014257907867432,0.31024977564811707,0.6949143409729004,2.222789764404297,0.2009717971086502,3.57002854347229,0.5285526786425357,44.07179060896492
upstream,60,3.0,pi_0,28,27,28,27,27,0.15219812095165253,0.4218762516975403,1.1448510885238647,2.4320735931396484,1.7297189235687256,3.6497368812561035,12.043192781895943,35.224203946128874
upstream,60,3.0,pi_1,28,27,28,27,27,0.15219812095165253,0.4218762516975403,1.1448510885238647,2.4320735931396484,1.7297189235687256,3.6129634380340576,12.043192781895943,35.224203946128874
upstream,60,3.0,pi_2,28,27,28,27,27,0.15219812095165253,0.4218762516975403,1.1448510885238647,2.4320735931396484,1.7297189235687256,3.6129634380340576,12.043192781895943,35.224203946128874
upstream,60,3.0,pi_3,28,27,28,27,27,0.15219812095165253,0.4218762516975403,1.1448510885238647,2.4320735931396484,1.7297189235687256,3.6129634380340576,12.043192781895943,35.224203946128874
upstream,60,3.0,pi_4,28,27,28,27,27,0.15219812095165253,0.4218762516975403,1.1448510885238647,2.4320735931396484,1.7297189235687256,3.6129634380340576,12.043192781895943,35.224203946128874
upstream,60,3.0,union,28,28,28,28,28,0.15219812095165253,0.4218762516975403,1.1448510885238647,2.4320735931396484,1.7297189235687256,3.6497368812561035,12.043192781895943,35.224203946128874
upstream,61,3.0500000000000003,pi_0,28,27,28,27,27,0.2668967545032501,0.4723151624202728,1.3264533281326294,2.4619688987731934,1.4073187112808228,3.384584665298462,20.34009577460047,33.09149754927634
upstream,61,3.0500000000000003,pi_1,28,27,28,27,27,0.2668967545032501,0.4723151624202728,1.3264533281326294,2.4619688987731934,1.4073187112808228,3.384584665298462,16.675555016179427,33.09149754927634
upstream,61,3.0500000000000003,pi_2,28,27,28,27,27,0.2668967545032501,0.4723151624202728,1.3264533281326294,2.4619688987731934,1.4073187112808228,3.384584665298462,16.675555016179427,33.09149754927634
upstream,61,3.0500000000000003,pi_3,28,26,28,26,26,0.2668967545032501,0.4723151624202728,1.3264533281326294,2.4619688987731934,1.4073187112808228,3.384584665298462,16.675555016179427,33.09149754927634
upstream,61,3.0500000000000003,pi_4,28,27,28,27,27,0.2668967545032501,0.4723151624202728,1.3264533281326294,2.4619688987731934,1.4073187112808228,3.384584665298462,16.675555016179427,33.09149754927634
upstream,61,3.0500000000000003,union,28,28,28,28,28,0.2668967545032501,0.4723151624202728,1.3264533281326294,2.4619688987731934,1.4073187112808228,3.384584665298462,16.675555016179427,33.09149754927634
upstream,62,3.1,pi_0,28,27,28,27,27,0.3294520080089569,0.5065213441848755,0.9394075274467468,2.7319223880767822,0.1487535685300827,3.3258705139160156,17.058789767184013,31.29965751646411
upstream,62,3.1,pi_1,28,27,28,27,27,0.3294520080089569,0.5049756765365601,0.9394075274467468,2.7319223880767822,-0.0226382315158844,3.3258705139160156,16.767156630964585,30.591548469044763
upstream,62,3.1,pi_2,28,27,28,27,27,0.3294520080089569,0.5049756765365601,0.9394075274467468,2.7319223880767822,-0.0226382315158844,3.3258705139160156,16.767156630964585,30.591548469044763
upstream,62,3.1,pi_3,28,27,28,27,27,0.3294520080089569,0.5049756765365601,0.9394075274467468,2.7319223880767822,-0.0226382315158844,3.3258705139160156,16.767156630964585,30.591548469044763
upstream,62,3.1,pi_4,28,27,28,27,27,0.3294520080089569,0.5049756765365601,0.9394075274467468,2.7319223880767822,-0.0226382315158844,3.3258705139160156,16.767156630964585,30.591548469044763
upstream,62,3.1,union,28,28,28,28,28,0.3294520080089569,0.5065213441848755,0.9394075274467468,2.7319223880767822,-0.0226382315158844,3.3258705139160156,16.767156630964585,31.29965751646411
upstream,63,3.1500000000000004,pi_0,28,26,28,26,26,0.38800808787345886,0.5396861433982849,1.1942116022109985,2.339449167251587,0.10488288849592209,2.6280410289764404,16.518494113969084,25.939414879295953
upstream,63,3.1500000000000004,pi_1,28,27,28,27,27,0.38800808787345886,0.5396861433982849,1.1408958435058594,2.339449167251587,0.10488288849592209,2.6280410289764404,16.518494113969084,25.939414879295953
upstream,63,3.1500000000000004,pi_2,28,27,28,27,27,0.38800808787345886,0.5396861433982849,1.1408958435058594,2.339449167251587,0.10488288849592209,2.6280410289764404,16.518494113969084,25.939414879295953
upstream,63,3.1500000000000004,pi_3,28,26,28,26,26,0.38800808787345886,0.5234576463699341,1.1408958435058594,2.339449167251587,0.10488288849592209,2.6280410289764404,16.518494113969084,25.939414879295953
upstream,63,3.1500000000000004,pi_4,28,27,28,27,27,0.38800808787345886,0.5396861433982849,1.1408958435058594,2.339449167251587,0.10488288849592209,2.6280410289764404,16.518494113969084,25.939414879295953
upstream,63,3.1500000000000004,union,28,27,28,27,27,0.38800808787345886,0.5396861433982849,1.1408958435058594,2.339449167251587,0.10488288849592209,2.6280410289764404,16.518494113969084,25.939414879295953
upstream,64,3.2,pi_0,28,26,28,26,26,0.42941904067993164,0.5585190653800964,1.3702138662338257,2.0434675216674805,0.27271777391433716,1.662034034729004,12.398114182805001,23.805607368712625
upstream,64,3.2,pi_1,28,27,28,27,27,0.42941904067993164,0.5585190653800964,1.3702138662338257,2.0434675216674805,0.1086835190653801,1.662034034729004,12.398114182805001,23.805607368712625
upstream,64,3.2,pi_2,28,27,28,27,27,0.42941904067993164,0.5585190653800964,1.3702138662338257,2.0434675216674805,0.1086835190653801,1.662034034729004,12.398114182805001,23.805607368712625
upstream,64,3.2,pi_3,28,26,28,26,26,0.42941904067993164,0.5478903651237488,1.3702138662338257,2.0434675216674805,0.1086835190653801,1.662034034729004,12.398114182805001,23.805607368712625
