phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
upstream,67,3.35,pi_6,27,27,27,27,27,0.3711526393890381,0.5898230075836182,1.742129921913147,2.035097122192383,-0.13673721253871918,0.7944199442863464,-6.289487224868339,0.7178171364291003
upstream,67,3.35,union,27,27,27,27,27,0.3711526393890381,0.5898230075836182,1.742129921913147,2.035097122192383,-0.13673721253871918,0.7944199442863464,-6.289487224868339,0.7178171364291003
upstream,68,3.4000000000000004,pi_0,27,26,27,26,26,0.4725050926208496,0.6057646870613098,1.7603014707565308,1.9822285175323486,0.056194569915533066,0.6917191743850708,-9.035737114669422,-2.391254225922258
upstream,68,3.4000000000000004,pi_1,27,26,27,26,26,0.4725050926208496,0.6057646870613098,1.7603014707565308,1.9822285175323486,0.056194569915533066,0.6917191743850708,-9.035737114669422,-2.391254225922258
upstream,68,3.4000000000000004,pi_2,27,26,27,26,26,0.4725050926208496,0.6057646870613098,1.7603014707565308,1.9822285175323486,0.056194569915533066,0.6917191743850708,-9.035737114669422,-2.391254225922258
upstream,68,3.4000000000000004,pi_3,27,27,27,27,27,0.37180259823799133,0.6057646870613098,1.7603014707565308,1.9822285175323486,-0.12264706939458847,0.6917191743850708,-9.035737114669422,-2.391254225922258
upstream,68,3.4000000000000004,pi_4,27,26,27,26,26,0.4725050926208496,0.6057646870613098,1.7603014707565308,1.9822285175323486,0.056194569915533066,0.6917191743850708,-9.035737114669422,-2.391254225922258
upstream,68,3.4000000000000004,pi_5,27,27,27,27,27,0.37180259823799133,0.6057646870613098,1.7603014707565308,1.9822285175323486,-0.12264706939458847,0.6917191743850708,-9.035737114669422,-2.391254225922258
upstream,68,3.4000000000000004,pi_6,27,27,27,27,27,0.37180259823799133,0.6057646870613098,1.7603014707565308,1.9822285175323486,-0.12264706939458847,0.6917191743850708,-9.035737114669422,-2.391254225922258
upstream,68,3.4000000000000004,union,27,27,27,27,27,0.37180259823799133,0.6057646870613098,1.7603014707565308,1.9822285175323486,-0.12264706939458847,0.6917191743850708,-9.035737114669422,-2.391254225922258
upstream,69,3.45,pi_0,26,25,26,25,25,0.48451489210128784,0.6208657622337341,1.7470961809158325,2.0501654148101807,0.038733288645744324,0.724592924118042,-10.702490297433219,-2.0940208590113305
upstream,69,3.45,pi_1,26,26,26,26,26,0.37873369455337524,0.6208657622337341,1.7470961809158325,2.0501654148101807,0.038733288645744324,0.724592924118042,-10.702490297433219,0.8819304837832702
upstream,69,3.45,pi_2,26,25,26,25,25,0.48451489210128784,0.6208657622337341,1.7470961809158325,2.0501654148101807,0.038733288645744324,0.724592924118042,-10.702490297433219,-2.0940208590113305
upstream,69,3.45,pi_3,26,26,26,26,26,0.37873369455337524,0.6208657622337341,1.7470961809158325,2.0501654148101807,0.038733288645744324,0.724592924118042,-10.702490297433219,0.8819304837832702
upstream,69,3.45,pi_4,26,25,26,25,25,0.48451489210128784,0.6208657622337341,1.7470961809158325,2.0501654148101807,0.038733288645744324,0.724592924118042,-10.702490297433219,-2.0940208590113305
upstream,69,3.45,pi_5,26,25,26,25,25,0.48451489210128784,0.6208657622337341,1.7470961809158325,2.0501654148101807,0.038733288645744324,0.724592924118042,-10.702490297433219,-2.0940208590113305
