candidate_id,phase,state_sha256,snapshot_context_sha256,parent_group_id,root_cell,full_cell,trajectory_id,trajectory_step,frontwheel_tangent_mps,hip_deg,hip_rate_degps,knee_deg,knee_rate_degps,pitch_deg,rearwheel_tangent_mps,roll_deg,root_vx_mps,root_vy_mps,root_vz_mps,root_wx_degps,root_wy_degps,root_wz_degps,root_x_m,root_y_m,root_z_m,steering_deg,steering_rate_degps,yaw_deg,pi_0,pi_1,pi_2,pi_3,pi_4,union
pi2_causal_upstream_000000,upstream,53253f8511cf3f4501b99f45c9896b7e153016de23457b22fa3f3965a2c9b0f2,3f6ff5abb9712df09df4f8d234a4338478cad79566c904476cf50e2e710857f3,dense_v1_train_x2.85_family0,bb5bed50786396347bca6f18d90b311568d49fb5bd480f5017921d8305e1d192,828e492b37bd5dca011c713b1fe2be619f8101be4dfda98df1f45615f3414f9b,dense_v1_train_x2.85_family0/variant_0,6,1.8664967918395998,-71.84169870918915,-15.730881885023168,143.17666568385505,-104.20114058147192,0.06371680158607496,0.1604346799850464,-0.8743311033747919,1.8688751459121704,-0.008966854773461819,0.03519981727004051,-4.4502942773127865,5.113503084400087,-3.618707646806333,2.7394111156463623,-0.0035210244823247194,0.11864785104990005,2.6097794233687295,-131.7726949776566,-1.4836239194265939,1,1,1,1,1,1
pi2_causal_upstream_000001,upstream,29adf4dcd2f4f4fdc95389d877d1157b1bba6468aad003da9d2163b86aa6d8d8,8c94952e0d6efd07fcbd11a9b0efa486d2c0d3cad7283c618917546661c44b03,dense_v1_train_x2.85_family0,e6261768a9977c79fbb61219f2d2b0fd463e70acf89786d8b72ef2fab253f98f,39cc0689a0a9bdda298793f16e1afb38f70e98682da676b351c4af1dfdb318a6,dense_v1_train_x2.85_family0/variant_0,7,1.69462703704834,-70.26734693569038,95.84199990537347,139.34546231423315,-259.3034873108985,0.06873327855173271,-0.0606801062822342,-1.0077332255670197,1.7317169904708862,-0.026610419154167175,0.06688687950372696,-9.395805443981825,23.082496234011153,-5.904152976116069,2.775282382965088,-0.0038579944521188736,0.11858652532100677,-1.4759594834101504,36.546822531647905,-1.4943964002608452,1,1,1,1,1,1
pi2_causal_upstream_000002,upstream,02ea67196e2873deb5bbe56ccebb78a9d4fd7aa3dba3e03d899196748a51caa6,60760b53992439eb7f21cce236fa9723bee0404eda50368d41cd14c899dc9fff,dense_v1_train_x2.85_family0,bd414fa46ca6a1bf70e7786ed1fa3eb1389a97b7334d422b4e4714f25aded8a3,63b1b6979c80b92912bd1ff1f9c3b1c5afba7fdbae8237bc3432049614c0dbb2,dense_v1_train_x2.85_family0/variant_0,9,1.367468948364258,-58.17725640660749,497.1661911944265,121.10716334338495,-683.950882653145,-0.38307043112815975,0.6907045269012452,-1.0054483367953977,0.9231920838356018,0.03553310036659241,0.020558737218379974,1.6774817602721437,38.70123836569376,24.67245328221611,2.837409019470215,-0.003012672998011112,0.11728616803884506,-1.2748091316928054,86.84481027776911,-0.4026157597144996,1,1,1,1,1,1
pi2_causal_upstream_000003,upstream,a2dfa76f69e97d97d103b65e878b70c169fe8b56c8c31ce6b5f5b1fb227fefbd,4c9abf77313f5d1363c37ccfddf6abfb8416cc81725873fc4caa6feff3ef5875,dense_v1_train_x2.85_family0,9d34a25fe3a543ab3bba375ad76752c694799c76f2f1eb0f4292b1dadb499abe,995f81e9d77c89c7217df37525db90d543ad72d7481092e5ef1b3fa2726f939d,dense_v1_train_x2.85_family0/variant_0,13,-1.162005500793457,-43.44196338557289,-596.7653757093865,35.386885655850485,-469.9433521063168,29.76473554831046,-0.7086114788055421,-1.3418603666203204,1.336797833442688,0.0854005441069603,3.454209566116333,-7.138271682715346,702.2932737069442,15.651609001968707,2.8885929584503174,-0.0004288533527869731,0.2125338912010193,-9.289402195770426,105.64653838344084,-0.4978800752828639,1,1,1,1,1,1
pi2_causal_upstream_000004,upstream,1c3dbd2541198c5ea6a99e2c137ec87dc5b4c8704af0803786c76e9c03b8b54f,7b5d345d1f0edabe437e2ec98db3dcc83795dd2d30c0fc70bbbc5bfc634b5631,dense_v1_train_x2.85_family0,40c955b86d0b17b82cd02424e173f386081a2d3202b78e3b9ed9de82c494d17e,9fd2914c0178486279368b2d0c2a255356b8e046c4cbb90c0323021c2435c33e,dense_v1_train_x2.85_family0/variant_0,15,0.14039296627044678,-59.697082779962045,-193.00247220736952,61.12192854271841,1328.3304906139308,32.831412007588554,-0.17249146461486817,-1.546147409648005,2.2411961555480957,0.09981429576873779,3.6661593914031982,0.06375039771153382,-389.58997410629536,-11.484928084656945,2.963833808898926,0.0033229286782443523,0.3508322536945343,19.034786112983614,161.29385174034059,-0.7729813825658919,1,1,1,0,1,1
pi2_causal_upstream_000005,upstream,ffe049f327ab65309f862f442a395fd52932d8136cb0a23dd30a74b78b26519f,fe01fc7312a1a7f79401d818aa3bafd28092a8709152dc633eb28187fd336546,dense_v1_train_x2.85_family0,9d58755d49867fe4493c53ffe1aefb4a65cc201a273e760edec00d0a7a0311c2,0275dba5348e1df5168652a88e51677f14c56fa3b0dbe1279905dcdd40f55457,dense_v1_train_x2.85_family0/variant_0,16,-0.20382577657699588,-62.056708232526354,-145.21885126455385,78.28697256852583,583.6022897824513,27.872713187319057,-0.5172668457031251,-1.605825141603117,1.8908891677856445,0.08972892165184021,3.0908873081207275,-3.61017844808028,-107.3879156029031,-3.734002947543441,3.0044336318969727,0.005179526749998331,0.4168717563152313,31.42779723930386,-15.888273349162356,-0.8368788480782704,1,1,1,1,1,1
pi2_causal_upstream_000006,upstream,13a2fe0b7fed69d43b762a5e0eaad7800726b71f8d8eff7fd56ad240aa9bf1ed,c1abae8e0bf8cb8bdccdaec6b5c7702988308f68c678b2dcb6d0b78ac588840e,dense_v1_train_x2.85_family0,0062f41eb2bfb5a714513167eabfbe685bdea3971b7a0fa804a7a73713fa8207,42ec2028eda961de39ac66c25279048b9679e636f736b0c5216f247f756c2bbf,dense_v1_train_x2.85_family0/variant_0,17,-0.4809228563308716,-63.76038280777014,-90.0835630387841,82.50785189067528,-144.55221114118226,27.912503247289894,-0.8392270183563233,-1.7042899715411313,1.4593172073364258,0.07244204729795456,2.0472729206085205,-4.721174884040438,156.14029642664755,2.4008234460905293,3.0379858016967773,0.0067835403606295586,0.4676121175289154,34.41542785019957,-57.65590123707125,-0.8769741975303086,1,1,1,1,1,1
pi2_causal_upstream_000007,upstream,dd29de863fcdc3f80ccb50818f619d1b383aea540fd00792dd7df0a61448c0c6,eb5be8365d75781234f8e5ec8303a469dd639f93497d97279e4f808d137adefc,dense_v1_train_x2.85_family0,dfbad32e0638f591c7a9f5aab6c1d9a8cf09a0fe104399630c8835398d1ae916,0e723582ae8e1ee86f293e4c66a9e665d32cbf654a65c234802726662c522f4a,dense_v1_train_x2.85_family0/variant_0,19,-0.37729558467864993,-52.04321036208619,348.4173479026484,56.429533941406284,-770.6791494131062,30.496565238302104,-0.7267220401763916,-1.8452670695486688,1.1415648460388184,0.05232832208275795,0.8601318597793579,-4.092966527581223,64.06428524470068,3.9781881867869204,3.085404634475708,0.008861583657562733,0.5085073113441467,29.49934796866412,20.827830298422434,-0.8155266563397857,1,1,1,1,1,1
pi2_causal_upstream_000008,upstream,077004ef66810a22deb0032acf4a3eaf7cd6b278526e4bd99e168941d81c0010,157c60cdfb93d886288f2294e5b19b8e62520a0ea20466a06a67a6697e2fe92a,dense_v1_train_x2.85_family0,b5599ea7ca04d09d30c91276f3ad7b64d27e00ea977f3b5e76fa43b9d7a8a6af,5348c7f00298925033c5cd56fb17f9693d4499edca6feb26aa9d30f7cb8f37be,dense_v1_train_x2.85_family0/variant_0,21,-0.15031397104263308,-31.90431904712814,426.16506337582337,29.758464855206896,-444.6640843276693,26.017395777387435,-0.4704834651947022,-1.8690525268246265,1.3861676454544067,0.06414962559938431,0.8861089944839478,-2.5019189969865923,-145.69249756273754,-0.9952828928580932,3.135016918182373,0.011057458817958832,0.5390512943267822,28.850380959769943,-18.386051330521216,-0.6161546288723687,1,1,1,0,1,1
pi2_causal_upstream_000009,upstream,da6cb60e306af230bb4188ee0ef3a8970ed14045f9d7ef79286783d5e1a37132,04417e8ebb9e87ceda1b0f1e98efe86b7b1065c4b41f9f93a8bc7756c14e2a2b,dense_v1_train_x2.85_family0,06420785d0f2049949698289843508db3a51c786bb99961ea5d922a5074a80b5,0b1d0b12e4e77c9c3449b0d801be67adcb781206508546b8312585244b3fcc32,dense_v1_train_x2.85_family0/variant_0,23,-0.1604541563987732,-13.994366052702663,259.717588019898,17.930771411015677,-23.49510454667704,16.96823065272416,-0.4233073520660401,-1.9376530319064313,1.641287088394165,0.07571008801460266,0.8383824229240417,-3.146470502025767,-184.30100245007003,-5.902025799076433,3.195021629333496,0.013798811472952366,0.570510745048523,35.923844392545625,-98.07377104686431,-0.5617372985797019,1,1,1,0,1,1
