phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
downstream,72,3.6,pi_1,5,5,5,5,5,0.6076595783233643,0.7425295114517212,1.6419856548309326,2.74267315864563,-1.0449167490005493,-0.2144983559846878,-30.82375326033002,18.048394400727528
downstream,72,3.6,pi_2,5,5,5,5,5,0.6076595783233643,0.7425295114517212,1.6419856548309326,2.74267315864563,-1.0449167490005493,-0.2144983559846878,-30.82375326033002,18.048394400727528
downstream,72,3.6,pi_3,5,5,5,5,5,0.6076595783233643,0.7425295114517212,1.6419856548309326,2.74267315864563,-1.0449167490005493,-0.2144983559846878,-30.82375326033002,18.048394400727528
downstream,72,3.6,union,5,5,5,5,5,0.6076595783233643,0.7425295114517212,1.6419856548309326,2.74267315864563,-1.0449167490005493,-0.2144983559846878,-30.82375326033002,18.048394400727528
downstream,73,3.6500000000000004,pi_0,6,6,6,6,6,0.5958872437477112,0.7298094630241394,1.5677454471588135,1.8471943140029907,-1.2290047407150269,-0.12149406224489212,-5.939959852567641,21.588144809409687
downstream,73,3.6500000000000004,pi_1,6,6,6,6,6,0.5958872437477112,0.7298094630241394,1.5677454471588135,1.8471943140029907,-1.2290047407150269,-0.12149406224489212,-5.939959852567641,21.588144809409687
downstream,73,3.6500000000000004,pi_2,6,6,6,6,6,0.5958872437477112,0.7298094630241394,1.5677454471588135,1.8471943140029907,-1.2290047407150269,-0.12149406224489212,-5.939959852567641,21.588144809409687
downstream,73,3.6500000000000004,pi_3,6,6,6,6,6,0.5958872437477112,0.7298094630241394,1.5677454471588135,1.8471943140029907,-1.2290047407150269,-0.12149406224489212,-5.939959852567641,21.588144809409687
downstream,73,3.6500000000000004,union,6,6,6,6,6,0.5958872437477112,0.7298094630241394,1.5677454471588135,1.8471943140029907,-1.2290047407150269,-0.12149406224489212,-5.939959852567641,21.588144809409687
downstream,74,3.7,pi_0,9,9,9,9,9,0.5768339037895203,0.7630321383476257,1.5314465761184692,3.094174385070801,-1.9521803855895996,-0.058940887451171875,-27.13888634914326,22.599376596203157
downstream,74,3.7,pi_1,9,9,9,9,9,0.5768339037895203,0.7630321383476257,1.5314465761184692,3.094174385070801,-1.9521803855895996,-0.058940887451171875,-27.13888634914326,22.599376596203157
downstream,74,3.7,pi_2,9,9,9,9,9,0.5768339037895203,0.7630321383476257,1.5314465761184692,3.094174385070801,-1.9521803855895996,-0.058940887451171875,-27.13888634914326,22.599376596203157
downstream,74,3.7,pi_3,9,9,9,9,9,0.5768339037895203,0.7630321383476257,1.5314465761184692,3.094174385070801,-1.9521803855895996,-0.058940887451171875,-27.13888634914326,22.599376596203157
