key,state_sha256,snapshot_context_sha256,proposer,phase,witnessed,root_cell,root_x_m,root_y_m,root_z_m,root_vx_mps,root_vz_mps,roll_deg,pitch_deg
08557db9424cc4fc8767c27a4da4ebf1ee90935ad341f118b45d83d14c26cbe7,3c9d8c8d2406865922aede9e070c84dfe2bb054c19694287050544bba030a0bd,85d89285db585f9cbdafcdc82be6175e3b376f2899adfdc590919da7c09fd531,pi_6,upstream,True,4c1fe589cf702eb80186e5a4e02c1d5469bcf9c10278e824b418f00ede6f76fd,3.1338794231414795,0.0032599226105958223,0.47394663095474243,1.5990326404571533,0.3349609076976776,-2.92300494782654,18.388780897277417
924bd314cace541c8fdb6600d80473d8b8426b848a4c7f3a9fdbff13687a8abb,a12853d1fca8dac5e919ccc52154dcde20c0b0ea61a3d81ae61a58bf495f17ca,539c6bf7b19a4245713b381cfd6da7ee217ec4665dc85fb6bfe871332d7ffc9f,pi_6,upstream,True,48a5c75cdd0934095834eddf02945bfdd5e6f90b206598b047983c8de00129d5,3.195488214492798,0.003930568229407072,0.4834626615047455,1.5540120601654053,0.34497225284576416,-3.032358136644494,11.609020480556351
9ea12ec0c0faa11cfc2315fc4bf33c2fbfedf1775959e8a9d2014dfe88d3d044,88f4401ab1ced73b89932a68ee4d761acdec19aa1d6f590d04d8c799b7f528ab,a8509335efc30e9b34e442b4d369fdad278b42026100b85985de69d0b5df5e50,pi_6,upstream,True,1eb94fc9004985762f41c9c82d2f0fb7bd1da9022d66faa67b58154ae3d7d68c,3.2277162075042725,0.004831386264413595,0.493385374546051,1.6396783590316772,0.5109046697616577,-3.082041816750019,8.598875183934174
4957cfa8fa5c2aa90c15d8bc69c14d90a9efc2e76113c1564fa078378b6b7fcd,4dcc7acd31728b79a47005a7686f94fbda5cc97066e3a723021e3f37a1a22b25,c820edc5f83131a4ad63a4d7adb41eef161943e8f9b4e7ac690bc995da7e8fa5,pi_6,upstream,True,7aedd440b9a42036421f351a068fc47297f5a395bac79944d56fd18f1ed30c9b,3.297701597213745,0.0069750710390508175,0.5158786773681641,1.7951947450637817,0.539359450340271,-3.1670630527095494,2.279542121977398
85489d11a7eeab850090883137c3f9f5cc186c995421ac311d303f1b8d60ae3e,d8c06b70aa7f4d1dedd21335872ffe1b2c6a9c5851366f6957bb7ec4ffb651d4,1b7115a01b962dceb02253fcbb96e780c4fd64f3c66ad9b70408f1055b1de2ba,pi_6,upstream,True,87c0c5da4d13ac136469688f3169d0490045e0abfb68c120af73b4c0c8a900c1,3.3344264030456543,0.00810518953949213,0.5263930559158325,1.8442296981811523,0.46874988079071045,-3.197771130399953,-0.8563245853307292
d9b1cc56b06d2c57ba296364f1d721eb5c7ce7c6b5e6d4bc11351bf43a460f41,c0776eb67c1d6a88e07516a3d52f7672c1ee6fd54b7a3291de8bb6b2cada99de,ebf492c26a038c91933e8d11e34c5a25ea8ead878fcbcb63cc9d6174180f42c0,pi_6,upstream,True,7f184caa17e602c564d2feadbd880fa011550615408de0a616cb66799328d91e,3.408418893814087,0.010657280683517456,0.5449559092521667,1.8273223638534546,0.38514745235443115,-3.2329496608399966,-6.429667972433116
c85ed73b4233381c3967f38828d6a3b53a03c7bb198b2569141dd1e31e1eff3b,5bf5f32e46788c71c2b4eaac8b4eb2de45b71bd50fe057e48a7f6177c97c63f0,27ce3a600dad30db691bba1632a28879f24b4a0d6607cf08cf54d483ca19e200,pi_6,upstream,True,ed1f72074a523f17e7ece9aecf8ae0730e77436c33f92a07236d9a1a0fa95e04,3.445023536682129,0.01219661720097065,0.5533509254455566,1.8135308027267456,0.3359653949737549,-3.2283098094514915,-8.173158595052564
f03cf1e23b9d1c8df70466474140a79805f8172c594f6c931374398e12a54c1f,4426fa6484a60614c85ef2ff9770929d2e3b019db1e66d72088ab40ea5036ca7,23f71b946e1e0d5cbdc5f7e4c2917aef27f13c631f851bd7173273f4a7e61a34,pi_6,upstream,True,db2e692b9d4f0cf45ff2389258462e50ceab8ce1ad8de6db107d0b137a827adc,3.4811758995056152,0.013922564685344696,0.5603621006011963,1.7955470085144043,0.2593391239643097,-3.20812453997332,-9.6308374381879
08ad6c5114ba093f1e248b48d4a4ab63cd3c21081fd74bdbbc32690ec1de2cc7,be24e1e8f71c0931d470d1fcc398dd921fbbe77c07c128c638243dd342bb6562,0f2db42c18a9430bfcda65b69a3585f7f40c8f399cb9c541388934c0c5071e61,pi_6,upstream,True,da5a8379830dfb921d7da6146b2da948d7de7daed960db2ac53d09ba1589a0bd,3.552314043045044,0.018003981560468674,0.5708507895469666,1.7561179399490356,0.08152783662080765,-3.1111072847215437,-11.235837050031511
63a5d80e755dd88f3efdcdcf8e717e34e8bad970cac3dd0ee02babf1e9f31385,c8ef313b4326057ac2ee24a174e83094f75f3ac73d0395b3baa7f41f6ca539f1,e1e05b254df979a54749bc3c4670dca68bbe92d25f2e7a01b1c3097b8722cc2b,pi_6,upstream,True,9c92cdd729ec78e13b0dc5f6feb80f0833a10625d48aaa3f0771229c4d588294,3.58727765083313,0.020362555980682373,0.5737730264663696,1.7417316436767578,0.006739242933690548,-3.033650268378101,-11.580791245566218
