candidate_id,phase,state_sha256,snapshot_context_sha256,parent_group_id,root_cell,full_cell,trajectory_id,trajectory_step,frontwheel_tangent_mps,hip_deg,hip_rate_degps,knee_deg,knee_rate_degps,pitch_deg,rearwheel_tangent_mps,roll_deg,root_vx_mps,root_vy_mps,root_vz_mps,root_wx_degps,root_wy_degps,root_wz_degps,root_x_m,root_y_m,root_z_m,steering_deg,steering_rate_degps,yaw_deg,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,union
pi5_causal_upstream_000000,upstream,03c80a25fca6c124678542320d24181f60365824dadc99348a2ac6c79cb390f7,602b362c98103d1f4dee8c3004fc71ed217117dad8b724b6cb3a32cc0b7ab965,dense_v1_train_x2.88_family0,b08f0e1a5c1dde732a4c2432c4522bb4f81c6591536c7dc3bb754149965121dd,d7c93a5fa5416d1b783f17a51f40ce9a802ac8735ff90114392fd46624b8420d,dense_v1_train_x2.88_family0/variant_0,7,1.783611183166504,-71.3834818083405,-14.273008742535211,144.21249119224416,-15.843272647815727,-0.09447286604557555,-0.2577206516265869,-0.07171130448274785,1.7804220914840698,0.021715275943279266,0.017190251499414444,3.2533712868295175,15.824323995510818,14.20089475150457,2.7739648818969727,3.4567750844871625e-05,0.11947198957204819,2.379450716960502,6.171201846719343,-0.15320122034193318,1,1,1,1,1,1,1
pi5_causal_upstream_000001,upstream,4c748fdc7171a47c272d2a2f190f9e6253d790b5fa4a4f74aa0330478471c92a,f2535634a8cda58d9f9856a02d4eeb4561f89fd201067660b0f3bdef525da60c,dense_v1_train_x2.88_family0,0df56e73e3d2ee261d95303b69bf757c63ccaba32e142b45602688680ca7b256,382afdad0ffc8d13268a103e70cb18185c5ae69bb569f0a6f3f9127de031e277,dense_v1_train_x2.88_family0/variant_0,8,1.8843931961059572,-70.70458149540875,90.89980479554647,142.18042795189533,-168.12193721208897,0.19300744659410657,-0.5151708698272706,-0.09949735552085451,1.831575870513916,-0.03986987844109535,-0.042480554431676865,-10.858355558503947,-19.788628969036044,-25.989072990026326,2.8092942237854004,8.173374953912571e-05,0.11865200847387314,-6.011972634806598,119.56904572343309,-0.2019247550668586,1,1,1,0,1,1,1
pi5_causal_upstream_000002,upstream,23188cd1897509f4cb2d1d0073c8de3158692a0e4f0202968f1bc86d903b2595,7ee41417bea0c8b067a0a30d2fccfec364ee1f291fd0a04ea733b88a6dc04680,dense_v1_train_x2.88_family0,b59691ce4b3358e0c9ea24a565a92e0bf7721b4375fef83ef86120ea9aa35d1e,a3aa1e131be96ada849cfee922590d7aff8cfbc3a6e644c20f624beb8ce42d5b,dense_v1_train_x2.88_family0/variant_0,9,1.4930695533752443,-66.71585347295886,316.833733557809,137.2323657095713,-343.9355963353394,0.1823006353671284,1.271981315612793,-0.3384995936334718,1.4193190336227417,-0.04660635441541672,-0.04817959666252136,-12.803778703004815,-13.805132246652875,-28.679475966357884,2.8410146236419678,-0.0007793984841555357,0.11896809935569763,-5.426328736594432,13.483596822606293,-0.7788817904049824,1,1,1,1,1,1,1
pi5_causal_upstream_000003,upstream,208ed73678ba03ea6b303591a72e00597ff7e7b4fb09d4fdefba3de6808aa626,83e123e6c05ede986ee8cbe581c7988b71ab0e50577d104b2e5aa1f00fbbfdc6,dense_v1_train_x2.88_family0,5889006ab2314c389c2f137b15912b00a6168878ea1cec6730144285722b85fe,184ba01781544e2953c5ed187328767de60cc92067164ae3787c39040a21ada3,dense_v1_train_x2.88_family0/variant_0,12,0.3198212051391602,-39.05155535312913,260.9113411622762,98.09148172738215,-910.7662200070409,3.108929272721683,0.1449658513069153,-1.3197650229408615,0.7250661253929138,-0.0016850217944011092,0.5390398502349854,-10.259718506056302,191.78093385544776,-19.990056370301595,2.8857884407043457,-0.003149250987917185,0.12746195495128632,-10.479258715227083,-77.40527027875805,-2.6884911416561943,0,1,1,1,1,1,1
pi5_causal_upstream_000004,upstream,a2ab4d28b54d99d4237f1d05005d0e4f156161a6ce083511f482eb31a28f2689,6cbf4458037361f7c966b86c42935fd5bb1b6ce1382c99b299d1416ddea43161,dense_v1_train_x2.88_family0,e35e2afc8d1ca995d0adb1bd29114007f6b4ba4b28f061a298c25ebd28d2a745,d42d3c46a53574683444fc482f4746622b5a67b6ff49f3a3ff323bba5a7826eb,dense_v1_train_x2.88_family0/variant_0,15,-0.4310670423507691,-44.54251176653705,-512.5845509437866,41.902650482516286,-128.40474235830166,29.936579702000355,-0.18533680200576785,-1.7561175729011387,1.6499438285827637,0.07344619929790497,2.7624738216400146,-1.0936034659604268,462.14759275371773,-0.006082078766999719,2.9456558227539062,-2.479054091963917e-05,0.21784958243370056,-3.8944043906724897,-153.85552984738658,-3.727665547246291,0,0,1,1,1,1,1
pi5_causal_upstream_000005,upstream,94538fc93750e88fa5eee12d87e271fd84b77cda37a2283d8af3ebdf2dbfbc53,6749de10c77edbaef5b71841d97fa8247d3963fab55db2fd610d34c489ca794f,dense_v1_train_x2.88_family0,020958dffa4414a3ad4c47382da9c901332b2fa6cba4a9b0b408360efac31463,06cf6b722379aa47d2c7453a121d73576d5d4660004f875ce37e4d4278eec337,dense_v1_train_x2.88_family0/variant_0,16,0.17309988975524904,-53.26873754448324,-327.14010652476475,50.062653578268424,703.4994851143684,33.41106212722302,-0.3470347452163697,-1.9259456748761226,2.082017421722412,0.05768994614481926,2.7794029712677,3.419463771641068,-40.210631625091125,-14.093352569249072,2.9843320846557617,0.0012778539676219225,0.2741491496562958,11.703465963567027,181.1090228244913,-4.155819734023325,0,0,1,1,1,1,1
pi5_causal_upstream_000006,upstream,1a5bc931bec744ed659b1913f7fbdd8b287fc75231f2fef764029f13d5fe35d3,af13a842b58c01ab1e44b1091eff352c9452644609de158eeb60615b09a00b56,dense_v1_train_x2.88_family0,13b50a334da18c30dc4b9b20be832bacaedaf56a2ee0347b0482494ce4eab43f,b21b1e8541b067b2ead8497942b17193b6019ceec70b28410aac0fbab210fec0,dense_v1_train_x2.88_family0/variant_0,17,0.4838155794143677,-58.2051099180428,-178.08561226762848,70.71270259033189,1089.5231442474333,28.46267983425566,0.0018105690181255342,-1.9856624339946307,2.3550026416778564,0.048522841185331345,3.0708210468292236,2.0255282434170123,-325.7100288371041,-17.878264331771202,3.0300424098968506,0.002308112336322665,0.3335394561290741,25.84279424366675,53.923964421751734,-4.4370649816781125,0,0,1,0,1,1,1
pi5_causal_upstream_000007,upstream,3bea4f856112c5043234774547eac6e9f1952e67c49a4f55c6d2f6a4269c09a9,7fb5c11905b3d1a3bb198f0c27e389d9b75b9d989585efe4297581b9464d4ba7,dense_v1_train_x2.88_family0,a6a7a9bdad844f21faa11e066ef1d223ae9048157fcd007b6ffc3c52019bbec3,6ebe59fb8c90d2c25feb305a2a4c64c54c1c91b441b6b169873c6161d1b80565,dense_v1_train_x2.88_family0/variant_0,19,-0.0651937359571457,-62.62817650000298,-113.04821631149774,83.29772228705224,-228.38233301365867,26.223885947577653,-1.0573956298828127,-2.1647978858435386,1.578991413116455,0.05918778479099274,1.3280017375946045,-0.8448649985006345,173.4282838575152,-4.919247808649869,3.1065797805786133,0.004455812741070986,0.4183127284049988,35.68416280928612,-50.700688869396,-4.853682699434202,0,0,1,0,1,1,1
pi5_causal_upstream_000008,upstream,7179ed828f06785f872db6f87f56cdc9b2b5ab9c976fb78880e8eb7eb2f2290b,27d62b62290442b1889d6edbfa7a08a9ba0a6cc14144f3800288022c92aaa210,dense_v1_train_x2.88_family0,784c4912df37f1f72ee82a24d094fd78fb18817267f52a8028e751dd0116085a,5caf2b6953739e2925f2d089f300d1370ae6dbcc34eaf7a9f0098af4c7de64f6,dense_v1_train_x2.88_family0/variant_0,20,0.09979630947113038,-57.16112916378469,295.04813486037966,72.97766845118899,-603.025435329,26.060809478353484,-0.8587412834167482,-2.2318428341245107,1.3861308097839355,0.048541534692049026,0.3781202435493469,0.12693570399095486,10.87168638021652,-7.079842829460472,3.135284900665283,0.005384901538491249,0.42901411652565,34.075564467288906,13.55264832756783,-5.002162289190842,0,0,1,1,1,1,1
pi5_causal_upstream_000009,upstream,07dd305f168a024266c08f1844facc671c2856280c25d9281c7128eefedc06eb,127e2b04157ebe06c96cc8e39b201dbe841ec372512cd5c7e922779d5ba43957,dense_v1_train_x2.88_family0,fe5112d3d1eeef5df6a3ab2923e965c8ae8bf6987f4bacb7856c28a0ae13d8d6,baebdd4257e7f64727c4e55f2ccedb6ec3d7d4d6ff371097ffab35a3e0825e66,dense_v1_train_x2.88_family0/variant_0,22,0.1628347182273865,-38.47662076464872,372.3013719584024,42.165605935372604,-666.9911404534098,23.58290009036998,-0.8058502197265626,-2.314896896245879,1.4080908298492432,0.059046998620033264,0.2630457282066345,0.7872299412933629,-32.378805458579755,-9.72174975513765,3.188537836074829,0.0073782093822956085,0.4319550693035126,28.96836906258733,46.668189579650075,-5.246480944781414,0,0,1,0,1,1,1
