phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
upstream,55,2.75,pi_0,16,12,10,6,6,0.126063734292984,0.12644438445568085,1.6145808696746826,1.64974045753479,0.046349912881851196,0.08876870572566986,2.668369710046337,2.8058286265744234
upstream,55,2.75,pi_1,16,14,10,9,9,0.11963222175836563,0.1264263540506363,1.6145808696746826,1.656222939491272,-0.3124556839466095,0.08876870572566986,0.3755917283133825,2.792679160087116
upstream,55,2.75,pi_2,16,15,10,10,10,0.11963222175836563,0.12644438445568085,1.6145808696746826,1.656222939491272,-0.3124556839466095,0.08876870572566986,0.3755917283133825,2.8058286265744234
upstream,55,2.75,pi_3,16,15,10,9,9,0.11963222175836563,0.12644438445568085,1.6145808696746826,1.656222939491272,-0.3124556839466095,0.08876870572566986,0.3755917283133825,2.8058286265744234
upstream,55,2.75,pi_4,16,15,10,9,9,0.11963222175836563,0.12644438445568085,1.6145808696746826,1.6534860134124756,-0.3124556839466095,0.08876870572566986,0.3755917283133825,2.8058286265744234
upstream,55,2.75,union,16,16,10,10,10,0.11963222175836563,0.12644438445568085,1.6145808696746826,1.656222939491272,-0.3124556839466095,0.08876870572566986,0.3755917283133825,2.8058286265744234
upstream,56,2.8000000000000003,pi_0,16,12,15,11,12,0.1196954995393753,0.12696771323680878,1.807259202003479,1.8868257999420166,-0.42213234305381775,-0.045157067477703094,0.38457565526925747,2.9461720897259016
upstream,56,2.8000000000000003,pi_1,16,10,15,9,10,0.11727190762758255,0.12696771323680878,1.1993077993392944,1.8868257999420166,-0.4040766954421997,0.05676502361893654,-0.45886673070019973,2.9461720897259016
upstream,56,2.8000000000000003,pi_2,16,9,15,8,9,0.11767057329416275,0.12696771323680878,1.7801324129104614,1.8868257999420166,-0.42213234305381775,-0.045157067477703094,-0.30474141620976064,2.9461720897259016
upstream,56,2.8000000000000003,pi_3,16,9,15,9,9,0.11727190762758255,0.12696771323680878,1.1993077993392944,1.8868257999420166,-0.42213234305381775,0.05676502361893654,-0.45886673070019973,2.9461720897259016
upstream,56,2.8000000000000003,pi_4,16,12,15,11,12,0.11727190762758255,0.12404736131429672,1.1993077993392944,1.8752785921096802,-0.42213234305381775,0.05676502361893654,-0.45886673070019973,1.9139920512794837
upstream,56,2.8000000000000003,union,16,15,15,14,15,0.11727190762758255,0.12696771323680878,1.1993077993392944,1.8868257999420166,-0.42213234305381775,0.05676502361893654,-0.45886673070019973,2.9461720897259016
upstream,57,2.85,pi_0,26,23,23,20,20,0.11860840767621994,0.15822166204452515,0.3160041570663452,0.8265904188156128,-0.012085195630788803,1.5079312324523926,-0.6487195450486241,14.699117397889133
