phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
upstream,55,2.75,pi_0,16,14,10,10,11,0.11847236007452011,0.11887061595916748,1.8408244848251343,1.911178469657898,-0.02838805876672268,0.0923401340842247,0.05893129230657205,0.1648900377768958
upstream,55,2.75,pi_1,16,16,10,10,11,0.11847236007452011,0.11887061595916748,1.8408244848251343,1.911178469657898,-0.02838805876672268,0.0923401340842247,0.05893129230657205,0.1648900377768958
upstream,55,2.75,pi_2,16,16,10,10,11,0.11847236007452011,0.11887061595916748,1.8408244848251343,1.911178469657898,-0.02838805876672268,0.0923401340842247,0.05893129230657205,0.1648900377768958
upstream,55,2.75,pi_3,16,15,10,10,11,0.11847236007452011,0.11887061595916748,1.8408244848251343,1.911178469657898,-0.02838805876672268,0.0923401340842247,0.05893129230657205,0.1648900377768958
upstream,55,2.75,pi_4,16,16,10,10,11,0.11847236007452011,0.11887061595916748,1.8408244848251343,1.911178469657898,-0.02838805876672268,0.0923401340842247,0.05893129230657205,0.1648900377768958
upstream,55,2.75,union,16,16,10,10,11,0.11847236007452011,0.11887061595916748,1.8408244848251343,1.911178469657898,-0.02838805876672268,0.0923401340842247,0.05893129230657205,0.1648900377768958
upstream,56,2.8000000000000003,pi_0,32,31,27,26,27,0.11789105832576752,0.11904804408550262,0.32795023918151855,1.9715099334716797,-0.1122095137834549,0.1252264380455017,-0.757242675238696,0.2392499790247844
upstream,56,2.8000000000000003,pi_1,32,32,27,27,28,0.11789105832576752,0.11904804408550262,0.32795023918151855,1.9715099334716797,-0.1122095137834549,0.1252264380455017,-0.757242675238696,0.2392499790247844
upstream,56,2.8000000000000003,pi_2,32,29,27,24,25,0.11789105832576752,0.11904804408550262,0.42465081810951233,1.9715099334716797,-0.027176111936569214,0.11996950954198837,-0.3097249400330461,0.2392499790247844
upstream,56,2.8000000000000003,pi_3,32,28,27,23,24,0.11789105832576752,0.11904804408550262,0.32795023918151855,1.9715099334716797,-0.1122095137834549,0.1252264380455017,-0.757242675238696,0.2392499790247844
upstream,56,2.8000000000000003,pi_4,32,31,27,26,27,0.11789105832576752,0.11904804408550262,0.42465081810951233,1.9715099334716797,-0.1122095137834549,0.11996950954198837,-0.3097249400330461,0.2392499790247844
upstream,56,2.8000000000000003,union,32,32,27,27,28,0.11789105832576752,0.11904804408550262,0.32795023918151855,1.9715099334716797,-0.1122095137834549,0.1252264380455017,-0.757242675238696,0.2392499790247844
upstream,57,2.85,pi_0,31,23,29,23,23,0.1179163008928299,0.18661904335021973,0.533392608165741,1.4248394966125488,0.018421050161123276,2.2559878826141357,-0.2562190790488191,25.919376749080534
