candidate_id,phase,state_sha256,snapshot_context_sha256,parent_group_id,root_cell,full_cell,trajectory_id,trajectory_step,frontwheel_tangent_mps,hip_deg,hip_rate_degps,knee_deg,knee_rate_degps,pitch_deg,rearwheel_tangent_mps,roll_deg,root_vx_mps,root_vy_mps,root_vz_mps,root_wx_degps,root_wy_degps,root_wz_degps,root_x_m,root_y_m,root_z_m,steering_deg,steering_rate_degps,yaw_deg,pi_0,pi_1,pi_2,pi_3,pi_4,union
pi1_causal_upstream_000010,upstream,6a130c9da32bc35d2a1c7cba4d63000b94b9f1c0b77872f985143e106d9a77b8,3f085958adfe6fc4aaeb12e51bacc2c39b0dd0c83e990eb652a9678189768a7f,dense_v1_train_x2.85_family0,8bde7d7f1f0fddcfe8985126829a06491652618f9895ce332ab7b5c0a2055caf,4aee80a065f7bcfcfc9f65576907b62c6289c3df13c34cb12e10b9a583c5d574,dense_v1_train_x2.85_family0/variant_0,21,-0.0073982287198305135,-48.42099029049918,380.4476839399632,47.68812123784057,-493.86655412715004,21.07102634643894,0.8200006103515626,-6.644836550098249,1.8052797317504883,0.05774376541376114,0.49290546774864197,-0.683607380486954,-130.96057182496375,-24.794063092840894,3.2277028560638428,0.008250562474131584,0.5377709865570068,33.49389531228687,11.672471418887154,-9.835995162661757,1,1,1,1,1,1
pi1_causal_upstream_000011,upstream,bed3e8fc7a026f328ceee63f2a0568bae03a763ff4dc2c0fe21176d9dbebe58c,bab1c69778f7c30407f361ff3270bbcfe108fac44defa1f6f57ff7609d93f05e,dense_v1_train_x2.85_family0,8402777d237cadceb295d9d6feea8d032fd753a5fda6122e1224efd450077a39,dc4b812c7afbca21f75018b3d6a1661992555ef259f872bf32a62253e146c8bc,dense_v1_train_x2.85_family0/variant_0,23,0.0014242199249565604,-31.152137634591316,417.03239011584265,23.64592707638197,-552.4535672424449,15.821370476444047,0.8304859638214113,-6.805356834944762,1.7974919080734253,0.09203112870454788,0.3432687520980835,0.11345745958205862,-139.51948187390676,-29.592238541376293,3.298433780670166,0.011117512360215187,0.5517756342887878,32.25912005375362,18.737582384081556,-10.311579456237341,1,1,1,1,1,1
pi1_causal_upstream_000012,upstream,9e1db5187f17f480a7dcb7a4dcc0bdfc37225b7ebc2f50b6e1f915058126bc4f,75f784b2de195badb8b3c8384a0d9e3b17e76395e45644799df49d936888e24c,dense_v1_train_x2.85_family0,83fd54686f133e4981bc85a99a30fba55f6a00876f17fa5bedee6a0e28aba218,37b7503ecfdcdeb3c0691f25f45a1bcc20507a205120c6fd98b3aa73bd7b2dd7,dense_v1_train_x2.85_family0/variant_0,24,0.01296288847923279,-24.74512991007963,376.2137589564991,15.425096023428988,-439.6591129491807,13.392206578837396,0.8477230072021485,-6.890570229428267,1.848897933959961,0.10736823827028275,0.3247041702270508,-0.013516845149619391,-153.6119243204489,-32.382340081475235,3.3352274894714355,0.013222819194197655,0.5598651170730591,31.47191684624756,26.47996551586431,-10.643348471610674,1,1,1,1,1,1
pi1_causal_upstream_000013,upstream,50ced2d77e36a9b4ca14e5da7b49decc31d0e55bde91319326276e8017e372ed,c62ef4433932dd77548b544f50423bc605325f3c05f161de1392aa813f230be1,dense_v1_train_x2.85_family0,f6294592c7edceb5791bb3a9789f47be43fea93d7a5b901e163ec2e25c210c68,ca264271a73ee705274e89728573782daedf844886008d260dd67eee68e4a386,dense_v1_train_x2.85_family0/variant_0,26,0.013364028334617617,-19.906466807691686,132.4143229482876,14.8937295041168,67.45477748831668,8.472177057048345,0.859207582473755,-7.073000324558311,2.044060707092285,0.12555064260959625,0.35799676179885864,-1.2162702483592707,-163.02085141159998,-38.30417214848424,3.414721727371216,0.018111152574419975,0.5774322152137756,30.55776432773305,16.012560593941785,-11.469524516330354,1,1,1,1,1,1
pi1_causal_upstream_000014,upstream,980711700cc7a9089a6ff3c38834602200fb2006fdd8311d7c3242aadc7ea6b4,a6ce12c67da7ca445345e28f9af69b70f97e7ec429a00cd4ee0d9465c084fc05,dense_v1_train_x2.85_family0,ae5332156d7dbfe77ce00c9a792e8a3ca58ae5fd8eb203465596add89fe3440a,9862b064d6ee6c63b11e61b07d8d97445ac0f918e3a0bc683e3892e9fefc309e,dense_v1_train_x2.85_family0/variant_0,27,-0.006610339879989624,-20.738727065605033,65.81230823822537,20.027412382419687,142.27822260043158,6.426476195068236,0.8311102104187013,-7.174256104538323,2.0684566497802734,0.13792356848716736,0.32536259293556213,-2.002069318382369,-140.02681466507696,-38.326530772732276,3.4563748836517334,0.02093351259827614,0.5865617990493774,31.734260997173163,-6.175600061658008,-11.98751426047813,1,1,1,1,1,1
pi1_causal_upstream_000015,upstream,be0d81c9ccd0b66ff969156e6547e9ce0ffd09accb1e08038365ba436c828351,293cdd158404d7baf7595e08b9ade7ca75f174b36b4ee572ebdbc569a21e69f6,dense_v1_train_x2.85_family0,63dbcd0509c3129ad534fa492d892099b9010868a76b2566f979b0dcafbda8dd,02afb39237ded1706290819ed8d5cb6f5680eace6bf22f191b2690e6c288c8e1,dense_v1_train_x2.85_family0/variant_0,28,-0.006980260312557221,-23.43478714611666,-4.757228464461174,27.616674625841807,261.24443582771937,4.863832668708681,0.8219553947448731,-7.277558216908153,2.108585834503174,0.15070340037345886,0.32812175154685974,-2.5339273978713877,-132.48034355680497,-37.862675550723786,3.4987261295318604,0.024114016443490982,0.5963084697723389,33.23883897320567,-16.994647881488532,-12.559578058582586,1,1,1,1,1,1
pi1_causal_upstream_000016,upstream,da16542f412a69a698a84963532919d5ff9109d13501cf7b9846d90c1609249c,f3939a95821a1f203b2ba04bcef36f7a8dd4191a7a6fdbec5453df258ef46eca,dense_v1_train_x2.85_family0,b737baf174b5332717b51571039b2ee03a2822055bbc92a4636d5749fd53dc2d,d587d8d0b326a7f4f266d52907f53ac72d00cfb1edb1bb2ec1c6007216c6a504,dense_v1_train_x2.85_family0/variant_0,29,-0.07553261995315552,-28.611116018049813,-161.54703319249464,37.27852020686386,386.6441954795389,4.417652002048025,0.7323083496093751,-7.386610637297159,2.1169445514678955,0.18177391588687897,0.42332425713539124,-2.7717669644891023,-59.080910924367686,-34.174820776307534,3.5412659645080566,0.027869364246726036,0.6076437830924988,34.35634671387896,-11.057397516201874,-13.21676988516883,1,1,1,1,1,1
pi1_causal_upstream_000017,upstream,feb1aa2f60f39ab1c5ddc7370b0ba3ccfbe01455f5a76f46de6cc2498245db47,76a924b5b6d2a2fed7fadaea40475a32bdf97ded2d2bfb847985e4463cc20ffb,dense_v1_train_x2.85_family0,debb5c3766a9ebd92855df0056ddb1e416b8ca6b4a64eb316f925bb2971b1a9a,90ca79d4b1e01676741877a743852d2a6c1fb77c80f1bcc50a4ddd48363aa2a8,dense_v1_train_x2.85_family0/variant_0,30,-0.22569859027862552,-38.10102866218972,-421.1089748615864,48.88741707873018,500.4254481833299,6.561172995718208,0.5400969409942628,-7.523933974580301,2.0783398151397705,0.24219246208667755,0.644537091255188,-2.3091520621452033,98.24798868202383,-27.19055278390305,3.583184242248535,0.0326828733086586,0.622670590877533,35.6724831858054,-13.490099162696145,-14.096178194894794,1,1,1,1,1,1
pi1_causal_upstream_000018,upstream,2044d271b6590cd7429ebf3ae9a6115d0abcf26916073d06c031b9060f539e1a,940cc95d8bdd19cc4af9f060a60d237ad1095706709dde266d6d5c5155d0dc05,dense_v1_train_x2.85_family0,a719087c816a80fc6cc0b577c8612915284d847c2437105b6c17c5b84d4f0f12,3463b03d4198e73659967ef36508b5cdae73234b0bd0f01e9735838ac684c098,dense_v1_train_x2.85_family0/variant_0,31,-0.09704633831977845,-47.59074323084369,-363.23609900515135,62.969829392476186,677.9278579184877,7.556655291137382,0.6957226657867432,-7.653679476077877,2.1512134075164795,0.2585308849811554,0.7321521639823914,-2.232078073116664,-29.13454073490457,-26.967463437684803,3.625854730606079,0.038025714457035065,0.6395767331123352,36.26878260600961,-6.202704386718734,-14.78635044438608,1,1,1,1,1,1
pi1_causal_upstream_000019,upstream,1188b4b8ae8bd6a4d1c67f64d84d848a9c3501f4bcad3bc963137ccb211ad133,a39dfd1dd40074cbd7b7aaa672c4ca797e7e7cfcdca19a1a6e5f81e33a85e807,dense_v1_train_x2.85_family0,190245cffbe95b65183e810f8800a411a671b77c22a1bf7acb2460fa6e0bd0fb,8d60327c055023ec63300de0954e7dd25aa1a85ad5a71f2e75ab41127ddd3d76,dense_v1_train_x2.85_family0/variant_0,33,0.09910711646080018,-60.02795763392497,-190.05449425970033,98.96191420501941,804.7858902788616,0.6755028220818653,0.9456147003173829,-7.874421009056428,2.19069504737854,0.30390793085098267,0.855712354183197,-8.63702094606489,-233.66631761974227,-23.667537794915887,3.7142598628997803,0.05007217824459076,0.6801390051841736,38.917523135951384,-36.124552916401036,-14.926363443853093,1,1,1,1,1,1
pi1_causal_upstream_000020,upstream,95cefbba78debc526d55ca569291fe4e20d258593ca17dcfd35d60fe3e25134b,e4befc00bd91dc3d3fe52c15205cd6c5c3b8e104d02fdc4089f8a1c412e33f23,dense_v1_train_x2.85_family0,43d60356147f2606372cf3fcbbcd7e5d17a4968fbb8bb3214faef463187db80c,89be56212f516c27047d880eb41a4916220e1022f77bcd990215ecd39ce883d1,dense_v1_train_x2.85_family0/variant_0,34,0.06539059042930603,-63.81963469882,-134.63069201320008,112.97851423101775,597.5189368201357,-3.262205271921047,0.904539728164673,-8.084218625974131,2.1332433223724365,0.2804785966873169,0.4169369637966156,-12.003305291715062,-200.03042267461083,-20.809424646156543,3.7571606636047363,0.05609516426920891,0.6934928894042969,40.38123950527429,-28.054307044079327,-14.823427823332436,1,1,1,1,1,1
pi1_causal_downstream_000021,downstream,628a0629fb46f8ec962a9c2d49071a64f8268068ac09a57dd865bcdf0680aeb3,74b5ea4251bce6aa5a02b8789293167c91381135a5ad51f7c5de50dd50376f5e,dense_v1_train_x2.85_family0,bbad18b99075fbfe9101016e813a9d2c280a9133f8196bf25319086e1bfd4ec9,901db4a08e71ac2d479ebe09d5f0756e39494aed7972c525376c0378216b3016,dense_v1_train_x2.85_family0/variant_0,35,0.037812080383300785,-66.61133791827932,-90.12148424905601,123.14467707469146,423.3920612143115,-6.582830374793697,0.8704390144348145,-8.359292576976761,2.0994625091552734,0.2456737458705902,-0.06313902884721756,-14.712148925032011,-172.11543953676872,-19.16680683945079,3.799128770828247,0.06151678040623665,0.6974236965179443,40.275200818409836,-0.7896871552081278,-14.74143816844607,1,1,1,1,1,1
pi1_causal_downstream_000022,downstream,00b2d0ead7f738139099b41476572eb0dc53932b89870cdb1c6d73df0f9f9f79,fe259c0fd14ea101eaf0cf4dd3011dc2cabe83d29165daec6cf3c70e8477c3d5,dense_v1_train_x2.85_family0,84b92260d8d17e4f5792309b7ea50008d9f5285c5d0a32d5cfc1d84454c5fbca,08bd53ab5b701cfe4eebd95b48942b32044097081e9a69bf70db26b1982a4af5,dense_v1_train_x2.85_family0/variant_0,36,0.016845977604389193,-68.61835485494171,-55.743899061952895,130.2322687537653,289.2413539148449,-9.435074421613827,0.8459209632873536,-8.682781613493745,2.0833609104156494,0.21072956919670105,-0.5105804800987244,-16.763189845989725,-152.0851584748976,-18.30084130553072,3.8405849933624268,0.06623736768960953,0.6919840574264526,39.189074381878164,20.425465561964277,-14.682859405456522,1,1,1,1,1,1
pi1_causal_downstream_000023,downstream,e852ae63590e9b5720e6dccd8acde66edef2b976c3122f547ac070c062d5a3f7,9523454f5497070e3f972e5dfd52e2a33c35d03b5f24a4ce87fbb5d1e44f15ef,dense_v1_train_x2.85_family0,a1a1ccea69c1696962457629258a558daadc9aaf3c16096b848b1665223af8bc,e8a3fc95372d3ccc78ba26ddbe863124697031b8389bac188701836c1eaeeeb5,dense_v1_train_x2.85_family0/variant_0,37,0.0014275954663753511,-70.04419099512772,-30.894806842516502,135.00692615344107,190.96708949508408,-11.952872781023936,0.8286299800872804,-9.038536466524558,2.0778627395629883,0.1809740513563156,-0.9015162587165833,-18.135065784185343,-137.94681715713295,-17.913108541822023,3.8818085193634033,0.07031568884849548,0.6781285405158997,38.55282177012397,17.420419676232324,-14.648028077008451,1,1,1,1,1,1
pi1_causal_downstream_000024,downstream,b64c55371018df36f42bd728bc574ec6bcbf1cefe8c94c48bbc70f304cd6985d,a29bdf319d5486b79087d88d9c59bc550635f78130435e9cb55eeea906f10e44,dense_v1_train_x2.85_family0,55a78b7b6760496a06efd250b3a72178b08dd2c54daa801707e822e19ef55f26,e7648f5b8b37bd709a35d3675b635779384ba072b328e06d1b546ea20b5da03e,dense_v1_train_x2.85_family0/variant_0,39,-0.1662583947181702,-71.33085520078555,4.077334359005179,131.74827022118467,-333.84287168562173,-13.457894883876785,0.6118614673614503,-9.590133658309334,2.115838050842285,-0.004322811961174011,-2.3922715187072754,-13.432861323677793,39.48175823309697,-16.99176041901691,3.964789390563965,0.07402494549751282,0.6115307807922363,38.18947961194139,12.486600085875056,-15.108002210384562,1,1,1,1,1,1
pi1_causal_downstream_000025,downstream,938b30fa842683a69310004839cc5cee7249546e1fb9385c4e8d40977f3369e6,e81996cbf83c20ec5bc91728b2dcfc0797a821c252643cdb6c8a1d213b2f0791,dense_v1_train_x2.85_family0,ab346e76c6d8828b199b4723ce7ac0eac2324d1854709d2d987993f3dadd2752,3219c701b1a7b20e38831e3f2c38bedaca92f4467a5c65154017239eef7c3979,dense_v1_train_x2.85_family0/variant_0,40,-0.15770058870315554,-71.75247594806127,7.496122368805239,125.4433635794809,-284.414623152937,-12.40095936279801,0.6243028736114502,-9.707401061001226,2.1131060123443604,0.020999524742364883,-2.456139326095581,-10.631262013884779,29.296781633354467,-18.406936341455822,4.006724834442139,0.07431945204734802,0.563102662563324,37.174076369170606,23.36804936773646,-15.65158164707477,1,1,1,1,1,1
pi1_causal_downstream_000026,downstream,4891f199770cbf603f42aa4ee2e8ed37af0cc1384ee49858f63e89944a5f5065,117582e2026d2113ef307fab6c07792a486f0bb43f8febd28a2b77db94e453d5,dense_v1_train_x2.85_family0,1972a6524ca48e4f511e0fc37f10d2428b631968a882c664a352abfe759872b1,d880ef5567f58c9c9aed5bf11666ea7259605fb18ed96e132be198ab9537ad57,dense_v1_train_x2.85_family0/variant_0,41,-0.1333267080783844,-71.95769581186347,17.64086744678907,120.39399597138724,-216.19503523230816,-11.791205862324919,0.6569539546966553,-9.794883532664691,2.106746196746826,0.05034874752163887,-2.502098798751831,-8.531675523401198,2.5633610308824997,-19.709385114285556,4.048599720001221,0.07517740875482559,0.5137191414833069,36.10527470746867,26.213186864620077,-16.145131198163256,1,1,1,1,1,1
pi1_causal_downstream_000027,downstream,107b362aded9c211089b9dbd13f47804d9626638c89e76c07a38e67068fb4d14,1220f491409bdd0fa2b0f0ce83acadeaf4e3b2b6e7b1581d54fb15f82e2b9bf5,dense_v1_train_x2.85_family0,8620f9ef9722720b01eac483aeae50e355936148e2931b693aec063cdbefd759,6cb24f94a04a0f6351af4ac59cd6da4435fc99b0c41bdec91fe1b23d211aec27,dense_v1_train_x2.85_family0/variant_0,42,-0.11621042013168337,-72.00325317362746,23.133685086745814,116.5257456557072,-166.44462033685227,-11.640679668899027,0.6805347347259522,-9.860520255056437,2.0987961292266846,0.07259692996740341,-2.5922088623046875,-6.876386008237779,-16.728209032155505,-20.67246740046674,4.090330600738525,0.0765560045838356,0.4629819095134735,34.93517451018628,28.324741554076812,-16.58038811743419,1,1,1,1,1,1
pi1_causal_downstream_000028,downstream,126c642e9d0a75d84957f541e4e0197e3f8a8b58293d4ab6a3832f281ca3e663,56ef964b1eef775e33bc688ce1af0d0e74447c08714dac78552a238fc55c0569,dense_v1_train_x2.85_family0,e91e82d3ea6b418ed72818899916fc11f5d2c14a56340671c959c3776520804e,21a5080ac53f3e13fdd792d5e3968a5187bb9bb2f5ef3fbda85bbef0a17329d3,dense_v1_train_x2.85_family0/variant_0,43,-0.09847287297248841,-71.96402056703491,26.260552518966822,113.72715077537534,-114.36086255675829,-11.9024813366002,0.7055702209472657,-9.908705650847404,2.0879201889038086,0.09523998200893402,-2.684603452682495,-5.618490132477217,-37.23213297711572,-21.520667612355602,4.13185977935791,0.07840894907712936,0.41051965951919556,33.25712338961379,36.83380659000433,-16.959480908969155,1,1,1,1,1,1
pi1_causal_upstream_000029,upstream,d83bd25e83e4c528e454049b6941c172d2b5edc62dafe8dc61416cd798b51a94,971d6645e696ed3d75c7c5448e500f70a3695d12b31feaa7712ba7949c60949a,dense_v1_train_x2.85_family0,856fa8dd798afa3423c65232c55d6e3f72069ec5d5c7600409aa9ef9d3c62465,0c4c45384353d338b5394f2ea58df5f49296f585b98f4ba580c7089fd5f8101f,dense_v1_train_x2.85_family0/variant_5,6,1.8803474426269533,-72.26221296581932,-13.660543118339229,143.03213888101757,-137.75651442647808,0.0748894538316566,0.01569535255432129,-1.735502482248632,1.8717442750930786,-0.12205985188484192,0.06631265580654144,-29.98119049385184,15.581980346022304,-54.31225384587779,2.7400050163269043,-0.0072738900780677795,0.11854024976491928,-6.304326075624299,-90.63749138047214,-2.7918297760789628,1,1,1,1,1,1
pi1_causal_upstream_000030,upstream,ed630de8d83a7a4da34491e58b528a6c5e7d3da1d395a7be92490f1331975154,59e82d06c37f67db010c1b5651178fca702d269975c020e9062f0788a50edc2c,dense_v1_train_x2.85_family0,f518873327c294af31f5e17c7995d5dbff65d5895094ed82d61cbbd859789f79,4da9ff9e0192db973811504e8d3ec96d84c779c8f94da16ba06e6493ac580278,dense_v1_train_x2.85_family0/variant_5,8,0.8671853351593019,-59.292353090503774,528.6331459082421,129.5266828917463,-534.0643484116962,0.07995936772415728,0.317802734375,-2.48480284184142,0.8743274211883545,0.0009018300916068256,0.0643291175365448,-12.656315772597885,2.0749901255087173,8.429918511372703,2.7933130264282227,-0.00917322002351284,0.1185343787074089,1.3752159006997549,141.84372694657037,-3.2337849981137334,1,1,1,1,1,1
pi1_causal_upstream_000031,upstream,a3c59e39f445a3fd0d8ad048da8e43ac690e0b0c681f7cce717104d26de1dbda,f1e87f3d280c1dcfdc73dcfc2dfea99b021c8896ec52e79a3500810f20c80ecb,dense_v1_train_x2.85_family0,83f46c09d41a08d6343f9a75ecfbe9ce07aa6eb4713dabcc9b49aee92d0bc361,7ec0b9afaee4a86fe554895be4141d8f5071f13c48e40cc7b6e9081c20d39a0b,dense_v1_train_x2.85_family0/variant_5,11,-0.10746353268623353,-38.0029095796679,-2.1672979977073243,79.82653135839256,-1101.4475617080084,9.148864006470973,-0.4855278682708741,-3.2692292483818752,0.9449843764305115,0.04793320596218109,1.1798006296157837,-9.773468801306631,434.1287907404914,-2.1654026202126455,2.8415815830230713,-0.0085944514721632,0.14405910670757294,-3.3021354224088237,-16.520747158758244,-3.6555936154919753,1,1,1,1,1,1
