proposer,phase,x_left_m,x_right_m,count,frontwheel_tangent_mps_min,frontwheel_tangent_mps_max,hip_deg_min,hip_deg_max,hip_rate_degps_min,hip_rate_degps_max,knee_deg_min,knee_deg_max,knee_rate_degps_min,knee_rate_degps_max,pitch_deg_min,pitch_deg_max,rearwheel_tangent_mps_min,rearwheel_tangent_mps_max,roll_deg_min,roll_deg_max,root_vx_mps_min,root_vx_mps_max,root_vy_mps_min,root_vy_mps_max,root_vz_mps_min,root_vz_mps_max,root_wx_degps_min,root_wx_degps_max,root_wy_degps_min,root_wy_degps_max,root_wz_degps_min,root_wz_degps_max,root_x_m_min,root_x_m_max,root_y_m_min,root_y_m_max,root_z_m_min,root_z_m_max,steering_deg_min,steering_deg_max,steering_rate_degps_min,steering_rate_degps_max,yaw_deg_min,yaw_deg_max
pi_0,upstream,3.0,3.0500000000000003,25,-0.5639424133300782,0.6547093105316163,-64.31668805528933,-55.04657772882961,-223.00697413685862,267.0815701339256,63.89954791210915,103.54499845885465,-798.3361153248619,1325.3270651905796,20.116643453558282,30.684393082890807,-0.82984676361084,2.249388999938965,-8.251192864442897,-1.3529464768170463,1.0099260807037354,2.5114047527313232,-0.07075996696949005,0.10148479044437408,0.47793737053871155,3.587242364883423,-31.518082094847674,-17.896941484056605,-453.27995815429017,324.8174050748535,-20.119459426769364,40.15282431905072,3.0040042400360107,3.0482513904571533,0.000620722770690918,0.013067791238427162,0.3311471939086914,0.47254830598831177,30.415395864673307,39.40577579367516,-137.91176462631245,216.24003251856018,-8.615393147796274,3.4740221653041607
pi_0,upstream,3.0500000000000003,3.1,29,-0.72694974899292,0.6092301654815674,-64.50620531418969,-29.377145639128837,-195.1718495707923,685.0856229610943,33.68240853337922,110.59610326738229,-967.2765277655718,418.3541683240235,14.352056031667015,32.52056117365311,-1.1085968017578125,2.382194709777832,-9.333553210668553,-2.223357756134543,1.0094616413116455,2.1247799396514893,-0.11226023733615875,0.03326069936156273,-0.1679202914237976,2.722933053970337,-31.710946146441326,-13.896569696619128,-389.4135093388989,340.5731761692122,-22.12503519351689,48.17065019703987,3.0524024963378906,3.097449541091919,-0.00309750041924417,0.0139668183401227,0.3569190800189972,0.5036514401435852,25.606725830478183,38.62791286985909,-36.10233772612557,132.9478290243573,-8.893190182824869,4.1767826024906665
pi_0,upstream,3.1,3.1500000000000004,20,-0.37882078647613526,0.236074812412262,-62.33763391308897,-25.88962372816365,-156.93662818197933,560.2211862156636,32.35102707922532,88.84189611937832,-953.1763945260243,-120.0517351920779,14.523549581364787,26.112701205476434,-0.96360089302063,2.40286060333252,-7.447606791506,-2.5048154421951665,0.9973340630531311,1.8518108129501343,-0.08892800658941269,0.02468969114124775,-0.0860157459974289,1.6322259902954102,-28.597622979344454,-13.387238221343045,-422.275024756691,276.9170152179873,-2.8251568456837997,70.93318792692907,3.1005516052246094,3.1472811698913574,-0.0053675794042646885,0.014592485502362251,0.437667578458786,0.5263266563415527,24.087930815688296,35.39149261844566,8.746888807732777,77.65472927781443,-4.190281175434004,5.02419448168096
pi_0,upstream,3.1500000000000004,3.2,29,-0.5136123895645142,0.778537712097168,-53.59447268109573,-17.44293539483127,-116.4580311602757,571.9068749043684,20.058011629901344,60.92193377363126,-815.2515978987753,251.45491693563682,13.580148523711383,24.067740863398623,-1.0282782077789308,2.657389259338379,-11.23576170440629,-2.3254234066764745,1.2178505659103394,2.1418604850769043,-0.07013542950153351,0.08348146826028824,-0.010378926992416382,0.8788323998451233,-26.949894483592235,-12.485305765027338,-529.9108284151414,121.0188899785517,-40.690933942621,72.68882658137832,3.1501142978668213,3.197321891784668,-0.005650608334690332,0.016814762726426125,0.3738775849342346,0.5501349568367004,24.15432708460999,34.94389666175638,-52.41943084194884,39.912575830090105,-10.431378856480373,8.041437172255403
pi_0,upstream,3.2,3.25,15,-0.39014754772186283,0.10890350222587586,-36.3163890245246,-15.974671827068432,-96.55095988084246,294.435767420153,29.09434848673363,47.4989523185879,-635.8964037286033,227.01794808543525,13.852932182840092,22.977736939356564,-0.9605774593353272,2.5243691253662113,-11.690238892232106,-2.008297230947196,1.5000284910202026,1.8180227279663086,-0.10223245620727539,0.11953846365213394,0.20088690519332886,0.3984217643737793,-23.771889425055345,-11.851177342105014,-185.671275001358,88.82517581629013,-34.20081989138319,68.96809469139221,3.200958013534546,3.243985652923584,-0.005171633325517178,0.019012024626135826,0.4708469808101654,0.5588089823722839,25.026248543486307,35.29241389434546,-52.98936914705138,43.371339229554955,-10.555140281593678,9.556307341623175
pi_0,upstream,3.25,3.3000000000000003,28,-0.367497296333313,0.7249450302124024,-44.159686493747,-16.026519793058,-265.59881802738585,204.9558633304038,10.82231008893285,52.49156446977334,-592.5420785002708,519.8858046004768,8.455587826143658,25.594359650080605,-0.8905920791625977,2.4337723922729495,-12.870795529294341,-1.4253529876275999,1.6411782503128052,1.960150957107544,-0.05982523411512375,0.17502504587173462,-0.15482163429260254,0.8312342166900635,-24.837530416718856,-11.854886988597977,-199.39573417617657,110.52221428094109,-31.83871508015017,59.102446510820734,3.2505271434783936,3.2988853454589844,-0.005907975137233734,0.024904707446694374,0.40665221214294434,0.5745459198951721,22.8166328281157,36.72479677085092,-71.92859237581006,102.43505856778172,-11.993839285572614,12.390767664627424
pi_0,upstream,3.3000000000000003,3.35,22,-0.45524065971374517,0.49067675113677983,-38.91117789021244,-22.519555457713288,-287.56568994538736,172.86406925093712,14.027027163540017,58.23526520322841,-118.72066792662581,496.3809380059285,5.9613385848326805,25.549225677110716,-1.025785026550293,2.452943725585938,-13.377241650157591,-1.1861802530913812,1.651218056678772,1.9585356712341309,-0.02105681784451008,0.16914863884449005,-0.12132039666175842,0.5400568246841431,-29.874834203190986,-10.278163431909922,-152.66038334641775,118.88422363649094,-30.40955946802753,56.073103934663756,3.3013880252838135,3.3492252826690674,-0.006354347802698612,0.028394000604748726,0.4183756113052368,0.5814093351364136,21.622017374354837,36.67760357878072,-133.54142710474477,44.123619679834746,-12.275371253179307,13.64037665401939
pi_0,upstream,3.35,3.4000000000000004,7,-0.43226399898529055,0.6311713218688966,-43.21746189774374,-25.219409708308852,-296.8228638935591,-47.65149434841637,28.190519799149598,66.51392576033659,251.381123571844,638.1592727213852,15.48479546721906,23.939423496657337,-0.9316952228546144,2.324358406066895,-8.145969876945177,-0.9950335164013446,1.8232816457748413,2.0633881092071533,0.10952600836753845,0.23704996705055237,0.05268188193440437,0.3997911810874939,-29.437982134066143,-12.855327848218193,-94.83288726682828,65.13579849150312,16.784561507902694,45.43335626450888,3.350059747695923,3.387425661087036,0.0019705865997821093,0.03283754363656044,0.44400903582572937,0.5791430473327637,21.416131567108557,36.57086821262093,-28.93252081472852,23.65748546400492,2.0533017966710134,14.752964865324207
pi_0,upstream,3.4000000000000004,3.45,16,-0.524754433631897,0.23618205785751345,-44.61803999837905,-30.72519616995216,-345.48708746568616,-118.84000499180428,20.941947391527716,69.59177975507359,25.68358424166104,697.794473987467,6.97227961689218,22.712894868779433,-0.9524176597595215,1.7356068801879885,-9.432684672255476,-2.9571147914358513,1.803719401359558,2.138671636581421,0.024454526603221893,0.23255807161331177,-0.007548334077000618,0.5079600811004639,-26.784180433949388,-13.2972795073321,-140.9271565410897,144.41241082925043,-6.548240241735094,43.93747653438439,3.4022653102874756,3.4479176998138428,-0.006082130596041679,0.028184659779071808,0.46881911158561707,0.6053144335746765,21.56294477577069,36.4258086550282,-17.97404407450229,49.63787045340699,-6.5756611334990485,13.893352369760354
pi_0,upstream,3.45,3.5,12,-0.531583194732666,0.7285056591033936,-60.913300414520364,-44.507817820647965,-362.71634893007007,-141.84760649401895,31.315997287874506,96.10752350935772,327.79252619428433,941.8051677467068,8.359393414049238,23.403777430207683,-0.9090403652191162,2.5292829895019535,-9.833255221987494,-0.7557302099697382,1.8767273426055908,2.2943108081817627,0.1046992614865303,0.3078095614910126,0.052971769124269485,0.9257047772407532,-32.67672464979737,-13.397655113600962,-194.92637257202205,97.02971516052533,-10.719464515505384,35.31016555599832,3.452739953994751,3.4986932277679443,-0.0026577713433653116,0.04200711101293564,0.465728759765625,0.618249773979187,20.801062787065156,36.25689807685379,-7.630829067163523,22.82809217799569,-6.781908988977097,16.64321107913446
