candidate_id,phase,state_sha256,snapshot_context_sha256,parent_group_id,root_cell,full_cell,trajectory_id,trajectory_step,frontwheel_tangent_mps,hip_deg,hip_rate_degps,knee_deg,knee_rate_degps,pitch_deg,rearwheel_tangent_mps,roll_deg,root_vx_mps,root_vy_mps,root_vz_mps,root_wx_degps,root_wy_degps,root_wz_degps,root_x_m,root_y_m,root_z_m,steering_deg,steering_rate_degps,yaw_deg,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,union
pi2_causal_upstream_000000,upstream,8b7d46a3024da69ca7ec38f3781a56bdcc97a8944c168c7eab81961ab64d33d6,fbdfddccfc627a3ba80b185f13fc80a3ecdf8a91a1c914dbefdb331e0e4503ab,dense_v1_train_x2.88_family0,2b05564003bc4ce889a228318fce9236289e02350331dbabb898f6d17e0f4e8d,28c261f4eec0b4674e86a250a20a3e88098699e1ef74adceabb972983100838d,dense_v1_train_x2.88_family0/variant_0,7,1.6961923599243165,-70.3061560705544,87.40035054410127,139.39110163826717,-257.91297007891063,0.032486369416137896,-0.0021862277016043664,-0.7664747022775983,1.7355996370315552,-0.015240440145134926,0.06456959247589111,-7.115852440538426,22.928671836166004,-5.963316928480365,2.7751946449279785,-0.0027512286324054003,0.11863642185926437,-2.4749572521247902,91.64617371709961,-1.0189350081190098,1,1,1,1,1,1,1
pi2_causal_upstream_000001,upstream,f5d487ab7ad4d1642e7b2801fdce02fb959402f4c6f874affb140be724f24aa0,697737826c3523ee9af5a2e5b49fed1c188bd34575aa228b75f51d40bfa9a8e1,dense_v1_train_x2.88_family0,1ebcb71a7ae9e311dcf8068f4877d4ac969c30b19b0e13cce6c0e2cfb461a3b8,b17ec0624ebd4f598377f766ba4d0bf93e3b0d42fce52d7b679856a96488660e,dense_v1_train_x2.88_family0/variant_0,9,1.2379996299743654,-58.80415848938794,490.01820698271143,121.25257807081452,-678.3237903242949,-0.3510832091696733,0.7129448223114014,-0.8655946608250776,0.9523044228553772,0.005105350166559219,0.022344285622239113,-3.9797732175611866,35.91375278804693,3.5252932839621844,2.8380534648895264,-0.0024414286017417908,0.11729706823825836,-4.906910352574711,109.5937320255479,-0.4478775920531891,1,1,1,1,1,1,1
pi2_causal_upstream_000002,upstream,637cd4557ac1d25b72140ee2fb33792e295e7bf50bb714d166d05d5a9908502d,72b0280c6b92e35c76c4ec226d23293c5accf411ec4e9c91e13e73f444fdcf57,dense_v1_train_x2.88_family0,8feae57c10e0eb67d29c00a71d76bd425f4443a44120fd305da16cd73b44f76f,61ec9c6c13b12d705eb40db9c9008171ab9dd28aae88c26a99ef46fa74134c8f,dense_v1_train_x2.88_family0/variant_0,13,-1.0936166858673098,-43.38123275856772,-593.0122687227345,36.13671406821824,-449.22318095713945,28.469618825963217,-0.3598036289215088,-1.0359009066876634,1.3723089694976807,0.10383149236440659,3.4349868297576904,-11.819333292647123,680.3953593788032,41.491637019021596,2.8922715187072754,0.0004094800679013133,0.20982126891613007,-12.748424288650094,31.302087607629776,-0.05514732422982143,1,1,1,1,1,1,1
pi2_causal_upstream_000003,upstream,1e3177d0575c8fda0dd846c5dc737e863b90a10c01c7b6ce8929877f3d284c3c,e6eb6909d9240574e94b4113b4ded90c50c720025c11fb64c3462835a9d13392,dense_v1_train_x2.88_family0,b0cb35c29f17591f31e141186f7d9a615159d98a7318a37e815ab5ed7e1814a5,d26088a52b7ad6251939d269a21e4fb4467022ddde0e7d2d531a498455cf3cd2,dense_v1_train_x2.88_family0/variant_0,14,-0.33502806186676026,-53.52487646854789,-398.60964871664737,39.83902152291824,699.1926956728386,35.383619451354996,0.42477210521698,-0.9589422558627493,1.922165036201477,0.11295890063047409,3.3640077114105225,-9.108066649722112,38.20386057523885,21.844961579053223,2.9261364936828613,0.0025848119985312223,0.27844393253326416,-1.414979341056865,-36.311611307200174,0.4567296433266904,1,1,1,1,1,1,1
pi2_causal_upstream_000004,upstream,f3a86e9184751cf4b19b14babf253ffd3164e145fc740a7d9e7ba332ffec84aa,965ea77cafa05739aa04604f7ea78b9d665ab3fb483ec040f4ed5aa29613c09d,dense_v1_train_x2.88_family0,4d46e47c346a9c4f2f05ebcc4ccaee8a06aa25f0d9811554b7bf089ae7b0b498,4e211af9a2c48854203d20709304d2a5ac9b9f43cbaafd0353a50ade586f6858,dense_v1_train_x2.88_family0/variant_0,16,-0.1590884876251221,-61.93281543117149,-103.77537390937,79.0608944731908,463.46040975370755,25.92421755848723,0.5968437671661377,-0.7289192591353548,1.8574384450912476,0.12103074789047241,2.925600051879883,-2.4307200378613216,-102.66502420694688,16.475802806472267,3.0095059871673584,0.0075895776972174644,0.4150807857513428,32.3268413793743,64.86220843410909,1.120872893090346,1,1,1,1,1,1,1
pi2_causal_upstream_000005,upstream,8c5007d44318540d78bf283d49694c38d271919e9627c0619b13823369c8a07a,e804d845c4b72ddcbf78a4bc1e70673e4c33bc93bff7a0b2487497aa361c2fe1,dense_v1_train_x2.88_family0,ad441aea1ed86c8cbb42350ebcd9817f069f73e5ea404a04989582e1ec9cd4cc,e612c5110b1b3af31fd96a3c729f092c8f41b90cd2dd55de289076cbd263837d,dense_v1_train_x2.88_family0/variant_0,17,-0.33870765209198,-63.78324345092217,-68.6392210828561,82.05404729203048,-36.601235233670806,26.351688913737163,0.373545298576355,-0.5995359537476284,1.5781949758529663,0.1102418527007103,2.140773057937622,-2.8374893925604923,80.10152843475561,20.66189426763156,3.0430521965026855,0.009880784898996353,0.46457478404045105,35.73417345438896,-36.63977799115719,1.527870412032768,1,1,1,1,1,1,1
pi2_causal_upstream_000006,upstream,a7fd09ed5c0eb58075f887b4ee6e708f2b485a316bd41b9089be93b74d71f641,2351bdb9a300d6e774b68b5741de7272586ed8183b5424f52e7c2d08dd9739ed,dense_v1_train_x2.88_family0,3578be3a78502065ed643fc0783198a7481b1b2ec242fb9e62f1a948b4d1f906,baaae2a2a313d43115551e9b00de17e621420672d2fe004c75aa1ed11b63d8a1,dense_v1_train_x2.88_family0/variant_0,19,-0.19154840946197513,-54.16125202370715,426.59249661408273,62.022782682918894,-624.5539730268267,27.628840940096392,0.5559545135498047,-0.28332063312690325,1.2917780876159668,0.08852025121450424,0.7747476696968079,-4.298095464490101,-69.23392565388912,23.42055986207552,3.096501588821411,0.013671765103936195,0.5114371180534363,35.06365036847422,16.706681983438916,2.527971422929356,1,1,1,1,1,1,1
pi2_causal_upstream_000007,upstream,2de219838ca1ee389e9e8fb9ad390ce4d854e60f4feb5ff9af6d46159df644a5,7eb2901fc456c8fa157e7d981248e758ac63c873f7df634b7646f264ea318be8,dense_v1_train_x2.88_family0,f38fa4138622442a1716323a69717a979c8425757c72ce11c91214bb12c73ab1,7f483c3bd85bebfc0ae64b21981f0b2ebd5d229e32272c83ae5648d38728e4cf,dense_v1_train_x2.88_family0/variant_0,21,-0.09527360916137696,-33.274601843699855,508.29486429593845,34.91468394267624,-581.1105274902039,22.428837833681744,0.6729054546356201,0.04732412258179465,1.3756859302520752,0.08679521828889847,0.696440577507019,-3.336117534520341,-164.92693864289708,28.008630154004866,3.1481542587280273,0.017075838521122932,0.537041425704956,34.03944642695788,4.253978418867342,3.6875702435510975,1,1,1,1,1,1,1
pi2_causal_upstream_000008,upstream,2c654ff1abafba9830234a616407ec338e987316a1a3cddcc48376a9390b79e7,b6cc0a9ae646086a2cd81ae91fcbf713b1efee04973f4c4a631b055b0eb93c74,dense_v1_train_x2.88_family0,9765e5fa590231b65e32cc7f687d8d865718c92de300c2c2c2ada2f9d3ff13b1,77c7174442e7a00f77ca68969aa546f32855b3225ab76566cb0dd33103aff644,dense_v1_train_x2.88_family0/variant_0,22,-0.06323149144649506,-23.411182012345094,524.175491248325,24.019594773042318,-544.1309544180277,19.05538914765141,0.7107768821716309,0.21172210614440262,1.4313113689422607,0.08805078268051147,0.662324845790863,-1.8424815215381978,-195.92332064365544,29.91215094172135,3.1762545108795166,0.01882532797753811,0.5510998964309692,35.28364393145116,-12.801141396211545,4.296770608629385,1,1,1,1,1,1,1
pi2_causal_upstream_000009,upstream,585836b8e35f7921769ffbbcfc25f78f05f5db5024940682450dcad2fbdb03e2,0def8f6c03a56c635ac208764672ca678f7e3896e83864520185a8211c1062e7,dense_v1_train_x2.88_family0,815a160d51b134e8638409952f5f232d31bf408f074885b77d37b45dffa33f9c,9bbad792f57da3dcb840d9364d475892536a347ce98a8fe050ad507e70f1db53,dense_v1_train_x2.88_family0/variant_0,24,-0.047332174777984626,-11.987721361350031,272.95266414068516,18.40999114356211,-30.314828159334038,12.364976881703006,0.7187747955322267,0.5341029236755369,1.7126792669296265,0.11073748022317886,0.7382524013519287,1.6527307555456041,-202.4669287364728,28.793290823592393,3.24108624458313,0.022901656106114388,0.5830373764038086,36.81581245663593,5.1407393174891585,5.480378787181019,1,1,1,1,1,1,1
